조사년도,학제명,시도명,층화학교ID,70%추출,학제유형명,중앙난방신재생에너지실수_2014년이후,지역난방면적_2014년이후,지역난방실수_2014년이후,탄류사용량,유류사용량,가스사용량,유초중등시설_학교용지대지면적,유초중등시설_학교용지체육장면적,학교용지농장면적,학교용지연습림면적,학교용지실습지기타면적,학교소유대지면적,학교소유체육장면적,학교소유농장면적,학교소유연습림면적,학교소유실습지기타면적,공공소유면적,개인소유면적,유초중등시설_정규교실수,심야전력사용량,일반전력사용량,공유면적,유초중등시설_기타교사용도면적,기숙사사택공간면적,식당공간면적,조리실공간면적,보건위생공간면적,체육집회공간면적,유초중등시설_관리지원공간면적,유초중등시설_교수학습공간면적,대용교실수,가교실수,신재생에너지사용량_2014년이후,냉방면적,비난방영역면적,중앙난방면적,심야난방면적,일반난방면적,화석연료난방면적,유류난방면적,가스난방면적,지하수사용량,상수도사용량,집단에너지사용량,개별난방전기면적_2014년이후,개별난방전기실수_2014년이후,개별난방신재생에너지면적_2014년이후,개별난방신재생에너지실수_2014년이후,중앙난방가스면적_2014년이후,중앙난방가스실수_2014년이후,중앙난방유류면적_2014년이후,중앙난방유류실수_2014년이후,중앙난방탄류면적_2014년이후,중앙난방탄류실수_2014년이후,중앙난방기타면적_2014년이후,중앙난방전기실수_2014년이후,중앙난방신재생에너지면적_2014년이후
2021,유치원,경기,9115415376,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9116329404,Y,초등학교,0,0,0,0,0,12364,7323,4800,0,0,1,0,0,0,0,0,0,0,1,0,342435,0,0,0,0,0,230,134,0,4341,0,0,32670,6242,3853,0,0,0,0,0,675,0,6294,0,5567,97,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9117170407,Y,초등학교,0,0,0,0,0,7615,13127,2499,437,0,193,0,0,0,0,0,0,0,0,0,320688,0,0,0,0,0,42,66,0,3576,0,0,0,3230,2006,0,0,0,0,0,0,0,3767,0,3795,65,0,0,0,0,0,0,0,0,826,10,0
2021,일반고등학교,경기,9120822250,Y,일반고등학교,0,0,0,0,0,12128,8766,4054,0,0,0,0,0,0,0,0,0,0,3,0,338763,0,0,0,0,0,112,136,237,3405,0,0,0,4824,3524,0,0,0,0,0,0,0,7368,0,5242,84,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9120838388,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9121015858,Y,중학교,0,0,0,0,0,41001,11239,2352,0,0,0,0,0,0,0,0,0,0,3,0,184032,0,0,0,61,0,201,111,64,4845,0,0,172953,6891,6700,0,0,0,0,0,0,0,5374,0,0,0,0,0,3445,47,0,0,0,0,3446,47,0
2021,초등학교,경기,9124927096,Y,초등학교,0,0,0,0,0,22847,10594,4062,0,0,0,0,0,0,0,0,0,0,1,0,361678,0,0,0,0,0,199,165,0,5714,0,1,15000,7372,6401,0,0,0,0,0,0,0,3005,0,0,0,0,0,1955,31,0,0,0,0,2991,29,0
2021,일반중학교,경기,9128250335,Y,중학교,0,0,0,0,0,0,1399,7371,0,4949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,2048,0,0,0,2295,1774,0,0,0,0,0,0,0,0,0,2500,38,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9128793706,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9134830288,Y,유치원,0,0,0,0,0,9127,543,1811,0,0,0,0,0,0,0,0,0,0,0,0,11832,0,0,0,0,0,28,0,0,801,0,0,0,1033,0,0,0,0,0,0,1033,0,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9138685931,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9139417930,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9141209321,Y,초등학교,0,0,0,0,0,16987,5071,5952,0,0,0,0,0,0,0,0,0,0,0,0,319989,0,0,0,0,0,191,136,0,6491,0,1,0,6332,2744,0,0,0,0,0,4735,0,4321,0,2979,29,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9144119941,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9146545409,Y,유치원,0,0,0,0,0,3112,1624,520,0,0,242,0,0,0,0,0,0,0,0,0,36380,0,0,0,0,0,11,10,0,571,0,0,0,581,52,0,0,0,0,0,315,0,269,0,266,4,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9149299443,Y,초등학교,0,0,0,0,0,56577,12741,4851,0,0,0,0,0,0,0,0,0,0,2,0,367213,0,0,0,0,24,878,487,135,7538,0,1,293345,10242,5773,0,0,0,0,0,1955,0,5779,0,8287,110,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9154248460,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9154928427,Y,초등학교,0,0,0,0,0,171,2695,9309,0,0,267,0,0,0,0,0,0,0,2,90089,114884,0,0,0,0,0,118,57,0,1195,0,0,0,1418,1045,0,0,0,0,0,0,0,1079,0,1584,30,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9157761717,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9158064959,Y,초등학교,0,0,0,0,0,22337,8899,2889,0,0,0,0,0,0,0,0,0,0,2,0,403338,0,0,0,9,9,272,253,0,6087,0,1,81665,0,5293,0,0,0,0,0,675,0,8633,0,0,0,0,0,3297,84,0,0,0,0,3315,60,0
2021,초등학교,경기,9159612833,Y,초등학교,0,0,0,0,0,28263,8252,3750,0,0,0,0,0,0,0,0,0,0,0,0,334736,0,0,0,0,0,404,164,0,5257,0,1,50794,6894,4404,0,0,0,0,0,0,0,4717,0,6894,95,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9160673503,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9164479348,Y,유치원,0,1038,12,0,0,1268,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,55646,0,0,0,0,0,0,0,0,755,0,0,0,918,115,0,0,0,0,0,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9166485130,Y,중학교,0,0,0,0,0,12001,7552,7159,0,0,0,0,0,0,0,0,0,0,2,0,173338,0,0,0,0,0,178,132,165,3146,0,2,0,4461,3422,0,0,0,0,0,0,0,2665,0,0,0,0,0,693,1,0,0,0,0,3785,52,0
2021,일반고등학교,경기,9169755097,Y,일반고등학교,0,0,0,0,0,10650,7765,5735,0,0,0,0,0,0,0,0,0,0,3,0,480447,0,0,0,0,0,325,672,67,5283,0,1,0,7841,2677,0,0,0,0,0,0,0,4884,0,0,0,0,0,8483,123,0,0,0,0,0,0,0
2021,초등학교,경기,9170240909,Y,초등학교,0,0,0,0,800,162,2843,7475,0,0,618,0,0,0,0,0,0,0,0,69908,73390,0,0,0,0,0,64,67,0,805,0,0,0,1496,105,0,0,0,0,536,0,0,601,0,1539,23,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9175464936,Y,초등학교,0,0,0,0,0,18370,5697,6968,0,0,0,0,0,0,0,0,0,0,1,0,394267,0,0,0,0,0,115,116,0,6031,0,1,0,11750,0,0,0,0,0,0,99,0,4537,0,11651,112,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9175589909,Y,유치원,0,0,0,0,0,2792,969,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,0,393,0,0,0,458,0,0,0,0,0,0,0,0,744,0,638,11,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9176237928,Y,초등학교,0,0,0,0,0,51270,10615,2445,0,0,0,0,0,0,0,0,0,0,2,0,245342,0,0,0,32,31,190,125,97,6116,0,1,191517,5196,8966,0,0,0,0,0,0,0,4891,0,0,0,0,0,2487,80,0,0,0,0,2709,22,0
2021,유치원,경기,9180342515,Y,유치원,0,0,0,0,0,8627,1028,249,0,0,0,0,0,0,0,0,0,0,2,0,43657,0,0,0,0,0,12,192,0,560,0,0,0,831,0,0,0,0,0,0,0,0,553,0,1028,27,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9180377191,Y,초등학교,0,0,0,0,0,110,10270,4000,0,0,378,0,0,0,0,0,0,0,0,0,79480,0,0,0,0,0,128,66,0,1522,0,1,0,2028,703,0,0,0,0,0,0,0,1225,0,2137,26,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9185228581,Y,일반고등학교,0,0,0,0,0,7957,18848,6404,0,0,689,0,0,0,0,0,0,0,1,0,360155,0,0,0,10,0,207,130,0,4333,0,1,0,6275,2141,0,0,0,0,0,101,0,3879,0,6195,73,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9186200817,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9188587091,Y,초등학교,0,0,0,0,452,914,8184,5667,0,0,0,0,0,0,0,0,0,0,4,0,181637,0,0,0,0,0,109,64,0,1429,0,0,0,1665,0,0,0,0,0,0,0,0,1879,0,2788,45,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9188901537,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9194242179,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9205829354,Y,초등학교,0,0,0,0,0,35591,13376,932,0,0,0,0,0,0,0,0,0,0,2,0,258226,0,0,0,22,24,600,203,0,7102,0,1,0,13773,320,0,0,0,0,0,8391,0,5509,0,5062,99,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9209863602,Y,유치원,0,0,0,0,0,11525,819,176,0,0,79,0,0,0,0,0,0,0,1,0,48591,0,0,0,0,0,0,8,0,812,0,0,0,1056,10,0,0,0,0,0,0,0,1034,0,1046,21,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9212988157,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9213382384,Y,중학교,0,8007,82,0,0,11358,5037,4571,0,0,0,0,0,0,0,0,0,0,2,0,276062,0,0,0,0,0,544,136,0,3447,0,0,0,5229,0,0,0,0,0,0,0,0,7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9213482741,Y,유치원,0,0,0,0,0,3540,292,227,0,0,0,0,0,0,0,0,0,0,0,0,10140,0,0,0,0,0,0,0,0,239,0,0,0,216,0,0,0,0,0,0,294,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9213851092,Y,유치원,0,450,7,0,0,310,492,180,0,0,0,0,0,0,0,0,0,0,1,0,20187,0,0,0,0,0,0,0,0,420,0,0,0,450,116,0,0,0,0,0,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9216256343,Y,유치원,0,765,20,0,0,308,596,209,0,0,0,0,0,0,0,0,0,0,1,0,32924,0,0,0,0,0,55,22,0,537,0,0,0,537,0,0,0,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9217220769,Y,일반고등학교,0,0,0,0,0,21916,9528,4486,0,0,0,0,0,0,0,0,0,0,2,0,402423,0,0,0,74,30,144,898,0,5128,0,1,0,10511,2125,0,0,0,0,0,0,0,5811,0,9904,116,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9217226480,Y,초등학교,0,4365,81,0,0,20134,8016,4490,0,0,0,0,0,0,0,0,0,0,1,0,208081,0,0,0,0,0,305,109,80,3594,0,1,0,5078,3710,0,0,0,0,0,0,0,2194,0,8,1,0,0,0,0,0,0,0,0,705,7,0
2021,유치원,경기,9218696628,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9220036679,Y,초등학교,0,0,0,0,0,9776,13005,5049,0,0,0,0,0,0,0,0,0,0,2,2539,279679,0,0,0,0,0,115,130,0,1907,0,0,0,5489,705,0,0,0,0,0,0,0,6263,0,4848,55,0,0,0,0,0,0,0,0,0,0,0
2021,종합고등학교,경기,9221244559,Y,일반고등학교,0,0,0,0,0,32885,29739,12264,0,0,0,0,0,0,0,0,0,0,3,0,497859,0,0,0,0,0,374,167,0,4466,0,0,0,6768,2705,0,0,0,0,0,3219,0,9746,0,4113,75,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9227837873,Y,초등학교,0,963,17,0,1006,52,7936,3285,0,0,0,0,0,0,0,0,0,0,0,0,100712,0,0,0,0,0,115,66,0,651,0,0,0,983,361,0,0,0,0,96,0,0,1744,0,74,5,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9228306766,Y,초등학교,0,0,0,0,0,14863,5876,4662,0,0,0,0,0,0,0,0,0,0,1,0,183629,0,0,0,0,0,170,163,68,4613,0,1,0,5012,3746,0,0,0,0,0,0,0,2689,0,5012,62,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9228617420,Y,중학교,0,0,0,0,0,10448,8582,4918,0,0,0,0,0,0,0,0,0,0,3,0,247170,0,0,0,0,0,264,132,132,3465,0,0,0,5181,3329,0,0,0,0,0,0,0,4298,0,5673,75,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9232639363,Y,초등학교,0,0,0,0,1114,204,8531,5408,0,0,2132,0,0,0,0,0,0,0,0,30325,75601,0,0,0,0,0,86,66,0,959,0,0,0,1482,43,0,0,0,0,415,0,0,2029,0,18,1,0,0,0,0,0,0,0,0,1655,23,0
2021,일반중학교,경기,9243828051,Y,중학교,0,0,0,0,0,12594,5881,4147,0,0,0,0,0,0,0,0,0,0,2,0,265167,0,0,0,0,0,163,152,141,3522,0,0,0,5275,2774,0,0,0,0,0,27,0,5755,0,5232,61,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9244010250,Y,초등학교,0,0,0,0,0,5450,4772,5874,0,0,0,0,0,0,0,0,0,0,2,0,235021,0,0,0,0,0,162,354,92,4048,0,1,0,5202,1936,0,0,0,0,0,906,0,1983,0,4693,60,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9245999221,Y,초등학교,0,0,0,0,0,11153,7036,4794,0,0,0,0,0,0,0,0,0,0,2,0,264955,0,0,0,0,34,176,68,0,4326,0,1,0,2046,2288,0,0,0,0,0,3346,0,4502,0,2661,51,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9247533030,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9247908887,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9250232685,Y,초등학교,0,0,0,0,0,14822,7100,2917,0,0,0,0,0,0,0,0,0,0,0,0,341911,0,0,0,36,24,191,229,152,3838,0,0,0,5204,9320,0,0,0,0,0,0,0,4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9251822230,Y,초등학교,0,0,0,0,0,20204,5725,5329,0,0,0,0,0,0,0,0,0,0,1,26086,225248,0,0,0,0,0,260,136,0,4792,0,1,0,5598,3081,0,0,0,0,0,2484,0,3566,0,3148,39,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9257492049,Y,유치원,0,0,0,0,0,8493,689,0,0,0,0,0,0,0,0,0,0,0,1,0,18490,0,0,0,0,0,0,0,0,475,0,0,0,580,135,0,0,0,0,0,445,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,상업고등학교,경기,9257495111,Y,특성화고등학교,0,0,0,0,0,15917,14972,3820,0,0,0,0,0,0,0,0,0,0,2,0,527765,0,0,0,0,0,2533,216,0,6208,0,1,0,9772,5115,0,0,0,0,0,3019,0,6851,0,6753,93,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9266616089,Y,일반고등학교,0,0,0,0,0,8859,8341,6165,0,0,0,0,0,0,0,0,0,0,2,0,507253,0,0,0,0,0,270,143,667,5890,0,1,92458,8773,5386,0,0,0,0,0,0,0,4102,0,8773,134,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9284850479,Y,일반고등학교,0,0,0,0,0,7869,10236,9000,0,0,6347,0,0,0,0,0,0,0,3,0,534050,0,0,0,0,0,198,170,33,5773,0,1,0,9525,0,0,0,0,0,0,0,0,3690,0,13349,120,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9285467819,Y,초등학교,0,0,0,0,0,6875,7775,4225,0,0,0,0,0,0,0,0,0,0,1,0,174856,0,0,0,0,78,410,134,0,4875,0,0,0,6084,0,0,0,0,0,0,0,0,3046,0,0,0,0,0,11277,117,0,0,0,0,0,0,0
2021,일반고등학교,경기,9287483758,Y,일반고등학교,0,0,0,0,0,15605,10029,4190,0,0,0,0,0,0,0,0,0,0,3,0,438825,0,0,0,0,32,68,493,0,4986,0,0,78718,7540,3177,0,0,0,0,0,0,0,5058,0,7540,126,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9287888705,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9291309095,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9293847033,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9295098705,Y,초등학교,0,0,0,0,0,1234,11300,4000,0,0,0,0,0,0,0,0,0,0,0,0,185483,0,0,0,0,0,330,100,135,2050,0,1,0,3127,2479,0,0,0,0,0,0,0,2262,0,3127,33,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9297712856,Y,일반고등학교,0,0,0,0,0,20906,21567,4520,0,0,0,0,0,0,0,0,0,0,2,0,527775,0,0,0,9,9,162,99,0,4211,0,1,0,6477,3084,0,0,0,0,0,106,0,6571,0,6371,94,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9300671445,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9304723578,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9305617408,Y,초등학교,0,0,0,0,0,13481,9202,2798,0,0,0,0,0,0,0,0,0,0,1,0,373730,0,0,0,0,0,136,204,0,4308,0,0,0,5704,2774,0,0,0,0,0,648,0,4609,0,5704,93,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9306043402,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9307428378,Y,초등학교,0,0,0,0,0,23869,5613,8419,0,0,0,0,0,0,0,0,0,0,1,0,360303,0,0,0,0,0,99,132,0,6242,0,2,12466,6178,6219,0,0,0,0,0,462,0,6572,0,5650,80,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9309341035,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9312543388,Y,초등학교,0,0,0,0,0,15514,4902,5018,0,0,0,0,0,0,0,0,0,0,0,0,370332,0,0,0,0,0,292,136,0,5244,0,1,0,6756,3543,0,0,0,0,0,653,0,5653,0,1863,16,0,0,0,0,0,0,0,0,4660,67,0
2021,일반고등학교,경기,9314898037,Y,일반고등학교,0,0,0,0,0,13591,9523,4443,0,0,0,0,0,0,0,0,0,0,2,0,605586,0,0,0,0,0,66,664,0,5280,0,1,6566,6797,0,0,0,0,0,0,0,0,6701,0,0,0,0,0,0,0,0,0,0,0,12611,187,0
2021,초등학교,경기,9316476634,Y,초등학교,0,0,0,0,0,16983,4811,5409,0,0,0,0,0,0,0,0,0,0,2,0,373645,0,0,0,0,0,215,132,0,6258,0,1,41957,0,0,0,0,0,0,0,0,0,5140,0,0,0,0,0,0,0,0,0,0,0,13909,126,0
2021,유치원,경기,9317600246,Y,유치원,0,0,0,0,0,8917,415,290,0,0,0,0,0,0,0,0,0,0,1,0,58927,0,0,0,0,0,29,54,0,834,0,0,0,996,626,0,0,0,0,0,0,0,1310,0,996,17,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9319256908,Y,중학교,0,0,0,0,0,9431,4538,8093,0,0,0,0,0,0,0,0,0,0,1,0,313852,0,0,0,0,40,242,132,0,4680,0,1,0,6777,3636,0,0,0,0,0,238,0,5500,0,6539,90,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9321107075,Y,일반고등학교,0,0,0,0,0,19460,10269,3735,0,0,0,0,0,0,0,0,0,0,3,0,510913,0,0,0,0,0,228,168,82,5810,0,0,0,7380,4603,0,0,0,0,0,963,0,5639,0,7380,89,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9327276372,Y,유치원,0,0,0,0,0,1031,497,0,0,0,0,0,0,0,0,0,0,0,0,53758,31329,0,0,0,0,0,0,0,0,503,0,1,0,543,146,0,0,0,0,0,0,0,811,0,256,5,0,0,0,0,0,0,0,0,287,9,0
2021,초등학교,경기,9334709798,Y,초등학교,0,0,0,0,0,15598,7120,5057,0,0,0,0,0,0,0,0,0,0,1,0,193152,0,0,0,0,0,257,134,0,2790,0,0,0,0,1725,0,0,0,0,0,423,0,2779,0,3325,55,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,9337892075,Y,중학교,0,0,0,0,0,5439,9494,5227,0,0,0,0,0,0,0,0,0,0,1,0,284032,0,0,0,0,0,131,130,0,3113,0,1,0,4157,2136,0,0,0,0,0,680,0,2189,0,3933,59,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9339327651,Y,초등학교,0,0,0,0,0,14281,7493,4057,0,0,0,0,0,0,0,0,0,0,1,0,427368,0,0,0,0,40,36,104,0,4733,0,0,0,6428,0,0,0,0,0,0,0,0,4393,0,0,0,0,0,0,0,0,0,0,0,9345,86,0
2021,일반중학교,경기,9340392157,Y,중학교,0,0,0,0,0,5124,7301,4760,0,0,0,0,0,0,0,0,0,0,2,0,307608,0,0,0,0,0,133,170,203,4060,0,1,0,6316,2657,0,0,0,0,0,237,0,1743,0,6079,66,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,9341120920,Y,일반고등학교,0,0,0,0,0,30391,8517,4372,0,0,0,0,0,0,0,0,0,0,3,0,349718,0,0,0,33,0,231,198,99,4323,0,0,0,9604,0,0,0,0,0,0,0,0,8648,0,9604,97,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9342642547,Y,초등학교,0,0,0,0,500,908,8904,6432,0,0,1141,0,0,0,0,0,0,0,2,61203,115421,0,0,0,0,0,36,124,0,1147,0,0,0,2636,38,0,0,0,0,56,0,0,2402,0,2580,38,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,9343502915,Y,초등학교,0,0,0,0,0,10379,5291,7200,0,0,0,0,0,0,0,0,0,0,0,0,291703,0,0,0,0,0,345,136,0,3639,0,0,0,5130,2454,0,0,0,0,0,364,0,3917,0,5106,77,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9346323402,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,9346394944,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
