SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,04,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,83681670,N,819609680,복식부기,결산세출,523864436,390076490,143225950,151378878,839095055,S010000394,4748517180,15186290.6,B100000001,01,일반고등학교,N,광신고등학교,
고,사립,04,서울특별시 양천구,4,서울특별시교육청,서울특별시교육청,B100000001,3836750,N,758492250,미지정,결산세출,459604596,748249630,77194710,478970580,1218462790,S010000396,6304337360,12078303.7,B100000001,01,일반고등학교,N,광영고등학교,
,사립,04,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,598986940,미지정,결산세출,587027110,438952390,147383482,427792310,1060655590,S010000397,6752768280,12595680.6,B100000001,01,일반고등학교,N,광영여자고등학교,
고,사립,04,서울특별시 관악구,4,서울특별시교육청,서울특별시교육청,B100000001,921560,N,1738359110,복식부기,결산세출,562504079,153852520,308421036,257213220,1294620835,S010000403,5390613250,15555297.5,B100000001,01,일반고등학교,N,남강고등학교,
,사립,04,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,116635110,복식부기,결산세출,610721379,536525402,30872090,339613603,2057665005,S010000405,5480064150,8445761.3,B100000001,01,일반고등학교,N,단국대학교사범대학부속고등학교,
고,사립,04,서울특별시 동대문구,4,서울특별시교육청,서울특별시교육청,B100000001,195544291,N,439244910,복식부기,결산세출,526839900,425279226,206845660,624639434,1257400020,S010000407,4968512123,10832463.1,B100000001,01,자율고등학교,N,대광고등학교,
고,사립,04,서울특별시 은평구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,266592000,복식부기,결산세출,314736232,824356870,97180240,418905919,1325417540,S010000408,5348615566,10306719.9,B100000001,01,일반고등학교,N,대성고등학교,
,사립,04,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,123725320,N,2170262620,복식부기,결산세출,579039318,416455690,104637348,142111519,687134270,S010000409,4444568557,22340037.7,B100000001,01,일반고등학교,N,대신고등학교,
,사립,04,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,613052120,복식부기,결산세출,422371451,587913702,179856610,586162210,2467313602,S010000411,4940974210,13551374.7,B100000001,01,일반고등학교,N,대원고등학교,
,사립,04,서울특별시 광진구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,75858000,복식부기,결산세출,498151685,1156714430,37872490,583492543,1054153740,S010000412,4756812450,11986865.4,B100000001,01,일반고등학교,N,대원여자고등학교,
,사립,04,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,1172670,N,982024940,복식부기,결산세출,544466850,470997540,244282681,327917690,1343921735,S010000413,6022340380,10244458.2,B100000001,01,일반고등학교,N,대일고등학교,
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,8364540,N,120837000,미지정,결산세출,993310031,2600494978,49478940,594701220,1128398670,S010000414,7071593940,15288539.3,B100000001,01,일반고등학교,N,대진고등학교,
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,1819460,N,1318345390,복식부기,결산세출,602313813,156230160,91807240,557382690,1502562295,S010000415,7621648470,13560766.0,B100000001,01,일반고등학교,N,대진여자고등학교,
,사립,04,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,45177000,N,2422564000,복식부기,결산세출,494715211,539581410,517406964,879149609,867062191,S010000416,6306867820,21596644.4,B100000001,01,특성화고등학교,N,대진디자인고등학교,
고,사립,04,서울특별시 종로구,4,서울특별시교육청,서울특별시교육청,B100000001,660000000,N,20000000,복식부기,결산세출,421980864,700315619,135405512,230031629,1098761090,S010000417,4573577825,12980252.5,B100000001,01,일반고등학교,N,덕성여자고등학교,
,사립,04,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,549209860,복식부기,결산세출,573704196,506351051,310224220,301108760,2262838024,S010000418,7089603420,12050976.6,B100000001,01,일반고등학교,N,덕원여자고등학교,
,사립,04,서울특별시 동대문구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,1163320140,복식부기,결산세출,699727380,904492314,787032014,466500220,1041267425,S010000420,5634218340,11690227.1,B100000001,01,일반고등학교,N,동국대학교사범대학부속고등학교,
,사립,04,서울특별시 서초구,,서울특별시교육청,서울특별시교육청,B100000001,47656990,N,344805210,복식부기,결산세출,815008868,134602172,72340100,145775842,1516731945,S010000421,7021292560,11320867.4,B100000001,01,일반고등학교,N,동덕여자고등학교,
,사립,04,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,4252780,N,1498217880,복식부기,결산세출,533651652,687290869,45020315,377840719,1312848761,S010000422,6567698350,12659955.6,B100000001,01,일반고등학교,N,동명여자고등학교,
고,사립,04,서울특별시 강동구,4,서울특별시교육청,서울특별시교육청,B100000001,195792550,N,0,복식부기,결산세출,541715600,704803420,626109090,226356600,1500661657,S010000423,7300511880,10986089.9,B100000001,01,일반고등학교,N,동북고등학교,
,사립,04,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,1354301310,복식부기,결산세출,640187770,68134370,249040510,660600735,3318581830,S010000424,5224753540,19517966.2,B100000001,01,일반고등학교,N,동성고등학교,
,사립,04,서울특별시 금천구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,3160532650,복식부기,결산세출,350023170,232625240,326519970,110403820,1811268760,S010000425,5034775830,18164990.8,B100000001,01,일반고등학교,N,동일여자고등학교,
,사립,04,서울특별시 금천구,,서울특별시교육청,서울특별시교육청,B100000001,86573477,N,1919954350,복식부기,결산세출,413707910,396805315,1251635232,466583060,903504903,S010000426,5429234640,18933796.0,B100000001,01,특성화고등학교,N,서울매그넷고등학교,
,사립,04,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,1053120860,복식부기,결산세출,366744454,551615020,125366370,242955600,1723233926,S010000429,5520366070,12429834.4,B100000001,01,일반고등학교,N,마포고등학교,
,사립,04,서울특별시 강서구,,서울특별시교육청,서울특별시교육청,B100000001,601000,N,0,복식부기,결산세출,532587039,635460400,351299360,472381444,5894447010,S010000431,5823443841,18452517.0,B100000001,01,일반고등학교,N,명덕고등학교,
고,사립,04,서울특별시 강서구,4,서울특별시교육청,서울특별시교육청,B100000001,2239870,N,367165030,복식부기,결산세출,649189880,868159463,227530215,424021984,1911236717,S010000432,7822677570,12247725.3,B100000001,01,일반고등학교,N,명덕여자고등학교,
고,사립,04,서울특별시 광진구,4,서울특별시교육청,서울특별시교육청,B100000001,173104350,N,1474281570,미지정,결산세출,533372837,1125274878,64295730,140351830,938757282,S010000433,5063106650,15697269.2,B100000001,01,일반고등학교,N,동국대학교사범대학부속가람고등학교,
고,사립,04,서울특별시 서대문구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,결산세출,814970137,3169547720,325015765,806800787,1873675947,S010000435,7641351770,11649173.7,B100000001,01,일반고등학교,N,명지고등학교,
,사립,04,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,945569230,복식부기,결산세출,393391678,575389920,51457470,77464602,970810607,S010000437,4975482846,13798905.6,B100000001,01,일반고등학교,N,서울문영여자고등학교,
,사립,04,서울특별시 금천구,,서울특별시교육청,서울특별시교육청,B100000001,242004180,N,0,복식부기,결산세출,744143786,3555938781,176087660,307517185,1280771923,S010000438,6028048690,14969068.2,B100000001,01,일반고등학교,N,문일고등학교,
고,사립,04,서울특별시 관악구,4,서울특별시교육청,서울특별시교육청,B100000001,963280,N,1069739881,복식부기,결산세출,281252548,435457530,103879040,316966360,872791972,S010000439,3889915310,14054366.8,B100000001,01,일반고등학교,N,미림여자고등학교,
고,사립,04,서울특별시 송파구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1179244670,복식부기,결산세출,471885081,719609120,668938630,409477390,1584840475,S010000441,6195860700,13711668.0,B100000001,01,일반고등학교,N,배명고등학교,
고,사립,04,서울특별시 용산구,4,서울특별시교육청,서울특별시교육청,B100000001,407241905,N,193665250,복식부기,결산세출,337193337,343529555,324213303,288753576,885783013,S010000442,4067153093,19564380.1,B100000001,01,일반고등학교,N,배문고등학교,
,사립,04,서울특별시 강동구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,516661341,복식부기,결산세출,967950298,360530477,1164099351,569527832,2830925210,S010000443,7112487687,11056567.6,B100000001,01,자율고등학교,N,배재고등학교,
고,사립,04,서울특별시 종로구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,187301033,복식부기,결산세출,356239237,778062150,59360460,187591044,860828763,S010000444,4799807204,13955965.0,B100000001,01,일반고등학교,N,배화여자고등학교,
고,사립,04,서울특별시 양천구,4,서울특별시교육청,서울특별시교육청,B100000001,3284390,N,2516367380,복식부기,결산세출,679106681,137757250,152301550,398290103,1337369260,S010000445,6171646930,11772854.9,B100000001,01,일반고등학교,N,백암고등학교,
고,사립,04,서울특별시 송파구,4,서울특별시교육청,서울특별시교육청,B100000001,140276220,N,654153090,복식부기,결산세출,627168534,374651798,249109818,335807504,1306529988,S010000446,6325855890,12579840.3,B100000001,01,일반고등학교,N,보성고등학교,
고,사립,04,서울특별시 용산구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1294691540,미지정,결산세출,673898834,345963379,122782024,245749343,997637820,S010000447,4033063440,19479258.5,B100000001,01,일반고등학교,N,보성여자고등학교,
,사립,04,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,134256850,N,520581090,복식부기,결산세출,284292768,262335484,56040500,261093110,948016342,S010000450,3845232000,14921626.8,B100000001,01,일반고등학교,N,상명대학교사범대학부속여자고등학교,
고,사립,04,서울특별시 노원구,4,서울특별시교육청,서울특별시교육청,B100000001,17421000,N,1621165620,복식부기,결산세출,526627102,964125389,124916000,371528770,1865898204,S010000451,5604658634,13241456.7,B100000001,01,일반고등학교,N,상명고등학교,
고,사립,04,서울특별시 서초구,4,서울특별시교육청,서울특별시교육청,B100000001,17218400,N,1998286830,복식부기,결산세출,1051361788,520797177,580485973,193590970,1660216704,S010000452,6542932700,11268960.1,B100000001,01,일반고등학교,N,상문고등학교,
고,사립,04,서울특별시 강동구,4,서울특별시교육청,서울특별시교육청,B100000001,3530850,N,235051675,복식부기,결산세출,436051918,1014052980,215784460,126335680,1397879515,S010000453,5720222650,13883019.3,B100000001,01,일반고등학교,N,상일여자고등학교,
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,0,Y,0,복식부기,,0,0,0,0,0,S010000454,0,,B100000001,01,일반고등학교,N,서라벌고등학교,이사회 심의 부결
,사립,04,서울특별시 서초구,,서울특별시교육청,서울특별시교육청,B100000001,228745220,N,1996989440,복식부기,결산세출,597245707,708142750,39674600,164651482,1491718466,S010000455,6062398390,12931919.9,B100000001,01,일반고등학교,N,서문여자고등학교,
,사립,04,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,2465510,N,968126790,미지정,결산세출,337537920,169315000,1448546704,298391530,980657178,S010000458,3083075570,13496511.5,B100000001,01,일반고등학교,N,서울미술고등학교,
,사립,04,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,9504810,N,1001105490,복식부기,결산세출,523601890,463584169,97236460,105350227,953210090,S010000459,4437448510,14057484.5,B100000001,01,일반고등학교,N,서울세종고등학교,
,사립,04,서울특별시 도봉구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,430672250,미지정,결산세출,778749247,269005560,498738780,665028037,2988907560,S010000465,5524077108,9995679.7,B100000001,01,자율고등학교,N,선덕고등학교,
,사립,04,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,25593500,N,952370940,복식부기,결산세출,511974495,737406054,142740034,144721381,1095929200,S010000466,5445521440,12791323.5,B100000001,01,일반고등학교,N,선일여자고등학교,
,사립,04,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,2495251516,복식부기,결산세출,955374697,281215116,108198000,378291110,2575269991,S010000467,7134406930,12684888.3,B100000001,01,일반고등학교,N,선정고등학교,
고,사립,04,서울특별시 동작구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1867478700,복식부기,결산세출,749167660,651000790,996592120,491629670,1401311590,S010000468,6257610120,12616657.2,B100000001,01,일반고등학교,N,성남고등학교,
,사립,04,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,2443023850,미지정,결산세출,524121678,262142791,132139833,373016496,1056609265,S010000470,4426219990,15085554.7,B100000001,01,일반고등학교,N,성보고등학교,
고,사립,04,서울특별시 성북구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1780028561,복식부기,결산세출,416712504,493414836,64565880,183539367,934794321,S010000471,5173053818,14902980.7,B100000001,01,일반고등학교,N,성신여자고등학교,
,사립,04,서울특별시 용산구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,1465589790,미지정,결산세출,452660834,380305165,21724730,295402619,883040940,S010000472,4577799980,18566722.0,B100000001,01,일반고등학교,N,성심여자고등학교,
,사립,04,서울특별시 서초구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,결산세출,669161082,474323878,64781770,543339492,1564113714,S010000473,5945591495,8761884.0,B100000001,01,자율고등학교,N,세화고등학교,
고,사립,04,서울특별시 서초구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,결산세출,466035155,1442503906,327119960,526166121,3685828830,S010000474,5402445521,11394326.4,B100000001,01,자율고등학교,N,세화여자고등학교,
고,사립,04,서울특별시 중랑구,4,서울특별시교육청,서울특별시교육청,B100000001,1506290,N,1496822486,미지정,결산세출,698949984,153144660,540704545,411979218,1141101763,S010000475,4817399030,14654443.0,B100000001,01,일반고등학교,N,송곡고등학교,
,사립,04,서울특별시 중랑구,,서울특별시교육청,서울특별시교육청,B100000001,49906500,N,3678381080,미지정,결산세출,442000824,335317050,560792680,550199886,1581610088,S010000476,5139243620,18496929.1,B100000001,01,일반고등학교,N,송곡여자고등학교,
고,사립,04,서울특별시 강남구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1945650816,복식부기,결산세출,885331607,463490419,183558357,236359896,2116489053,S010000479,7022939370,11435782.5,B100000001,01,일반고등학교,N,숙명여자고등학교,
,사립,04,서울특별시 마포구,,서울특별시교육청,서울특별시교육청,B100000001,81124060,N,737517050,복식부기,결산세출,388363131,1964177790,305550380,594560402,1362662961,S010000480,3824169940,18703284.3,B100000001,01,일반고등학교,N,숭문고등학교,
,사립,04,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,18547420,N,3234148890,복식부기,결산세출,968925672,440415007,594664963,354468039,1368397442,S010000481,7173228370,13608457.5,B100000001,01,일반고등학교,N,숭실고등학교,
,사립,04,서울특별시 동작구,,서울특별시교육청,서울특별시교육청,B100000001,93437130,N,1450960100,복식부기,결산세출,666654370,544034510,103129969,417744591,1562695790,S010000482,5039414510,13550165.9,B100000001,01,일반고등학교,N,숭의여자고등학교,
,사립,04,서울특별시 용산구,,서울특별시교육청,서울특별시교육청,B100000001,34771850,N,0,복식부기,결산세출,378491892,1077982020,84681820,270328648,955587023,S010000483,3344343530,24984499.1,B100000001,01,일반고등학교,N,신광여자고등학교,
,사립,04,서울특별시 강북구,,서울특별시교육청,서울특별시교육청,B100000001,18374220,N,1319475160,미지정,결산세출,1832441276,344337770,920639010,532625439,2232412015,S010000486,5752339630,12862606.3,B100000001,01,자율고등학교,N,신일고등학교,
고,사립,04,서울특별시 양천구,4,서울특별시교육청,서울특별시교육청,B100000001,2937070,N,100878000,복식부기,결산세출,706299160,310244001,459229890,731078552,1424973120,S010000488,6413155077,9940053.7,B100000001,01,자율고등학교,N,양정고등학교,
,사립,04,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,1040760,N,1155380310,복식부기,결산세출,732822201,300917110,176872230,268738866,1200826520,S010000489,5247852760,10406014.6,B100000001,01,일반고등학교,N,양천고등학교,
,사립,04,서울특별시 양천구,,서울특별시교육청,서울특별시교육청,B100000001,81409740,N,610046300,복식부기,결산세출,867032760,690399530,23855615,87692340,1996796424,S010000490,8476689440,12061956.9,B100000001,01,일반고등학교,N,목동고등학교,
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,미지정,결산세출,662732477,1876324260,50707782,191238450,979780027,S010000494,4918114640,13864053.7,B100000001,01,일반고등학교,N,염광고등학교,
고,사립,04,서울특별시 강남구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,507775640,복식부기,결산세출,682028241,446042492,127355180,40706625,1070595540,S010000495,5446446000,10440338.4,B100000001,01,일반고등학교,N,영동고등학교,
,사립,04,서울특별시 송파구,,서울특별시교육청,서울특별시교육청,B100000001,3943300,N,1039880600,복식부기,결산세출,531599780,2156152090,49272900,158804820,1193939420,S010000496,5843299380,11918449.8,B100000001,01,일반고등학교,N,영동일고등학교,
,사립,04,서울특별시 관악구,,서울특별시교육청,서울특별시교육청,B100000001,5633640,N,7524421098,복식부기,결산세출,343445806,941266931,190168523,420257612,774703315,S010000499,3865793722,28473058.0,B100000001,01,일반고등학교,N,영락고등학교,
고,사립,04,서울특별시 양천구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,0,복식부기,결산세출,413029730,1323720215,337963550,168072283,1149102560,S010000500,3612474310,17643230.9,B100000001,01,특성화고등학교,N,서울영상고등학교,
고,사립,04,서울특별시 노원구,4,서울특별시교육청,서울특별시교육청,B100000001,66626420,N,902296810,복식부기,결산세출,841557233,272770790,189965360,170206988,1414250228,S010000502,6204371410,13239533.2,B100000001,01,일반고등학교,N,영신여자고등학교,
고,사립,04,서울특별시 강서구,4,서울특별시교육청,서울특별시교육청,B100000001,1705300,N,252865110,복식부기,결산세출,592220590,1475507545,117261875,349575663,1189399915,S010000503,6319199300,12604327.2,B100000001,01,일반고등학교,N,영일고등학교,
,사립,04,서울특별시 송파구,,서울특별시교육청,서울특별시교육청,B100000001,5005580,N,59783785,복식부기,결산세출,434228070,1302463131,44354150,218023982,1166529160,S010000504,6346353730,11779509.9,B100000001,01,일반고등학교,N,영파여자고등학교,
,사립,04,서울특별시 강북구,,서울특별시교육청,서울특별시교육청,B100000001,3591650,N,87899700,미지정,결산세출,732483287,1676076749,95033010,658112260,1273020117,S010000505,6507327745,11304861.2,B100000001,01,일반고등학교,N,영훈고등학교,
,사립,04,서울특별시 은평구,,서울특별시교육청,서울특별시교육청,B100000001,5184800,N,1258618170,복식부기,결산세출,411474655,394954210,150367170,368683405,1078888868,S010000506,6526057230,12585467.3,B100000001,01,일반고등학교,N,예일여자고등학교,
,사립,04,서울특별시 구로구,,서울특별시교육청,서울특별시교육청,B100000001,238817270,N,133030000,미지정,결산세출,306943378,858429294,57648390,430361474,775973688,S010000508,4229098790,15350005.0,B100000001,01,일반고등학교,N,오류고등학교,
,사립,04,서울특별시 용산구,,서울특별시교육청,서울특별시교육청,B100000001,30808210,N,819453560,복식부기,결산세출,544209933,902519667,237980082,330585691,1066188596,S010000509,4048060991,17693584.8,B100000001,01,일반고등학교,N,오산고등학교,
고,사립,04,서울특별시 성북구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1205073438,복식부기,결산세출,643809898,543253997,469256194,92221308,1516418420,S010000510,6264855180,12584863.3,B100000001,01,일반고등학교,N,용문고등학교,
,사립,04,서울특별시 노원구,,서울특별시교육청,서울특별시교육청,B100000001,170915940,N,2358377039,복식부기,결산세출,584457752,165876700,94975640,206106264,1182079250,S010000512,6776819700,14889817.1,B100000001,01,일반고등학교,N,용화여자고등학교,
,사립,04,서울특별시 구로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,245614670,복식부기,결산세출,804327554,1951017504,746609254,851548646,1164295452,S010000513,4765512180,14871363.4,B100000001,01,일반고등학교,N,우신고등학교,
고,사립,04,서울특별시 강남구,4,서울특별시교육청,서울특별시교육청,B100000001,2945810,N,0,미지정,결산세출,573437238,1799548263,58717667,131285353,937119075,S010000514,4562177866,11327572.0,B100000001,01,일반고등학교,N,은광여자고등학교,
고,사립,04,서울특별시 은평구,4,서울특별시교육청,서울특별시교육청,B100000001,38851174,N,529638600,복식부기,결산세출,315158593,366288577,878379767,343855508,796271712,S010000515,5499309540,21489591.8,B100000001,01,특성화고등학교,N,은평메디텍고등학교,
고,사립,04,서울특별시 중구,4,서울특별시교육청,서울특별시교육청,B100000001,4721290,N,46200000,복식부기,결산세출,1293543757,498827482,198431531,506545130,3716689084,S010000516,6944201120,11486225.6,B100000001,01,자율고등학교,N,이화여자고등학교,
,사립,04,서울특별시 서대문구,,서울특별시교육청,서울특별시교육청,B100000001,57065260,N,810521500,미지정,결산세출,783435628,382435960,133262749,493109080,2212177740,S010000517,6061383229,10012263.0,B100000001,01,자율고등학교,N,이화여자대학교사범대학부속이화금란고등학교,
고,사립,04,서울특별시 서대문구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1785514560,복식부기,결산세출,428578887,229934150,731233290,243831224,774612630,S010000518,4300925750,17195608.3,B100000001,01,일반고등학교,N,인창고등학교,
,사립,04,서울특별시 송파구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,7000000,미지정,결산세출,561656569,1558333703,52225810,234894364,1196826380,S010000524,7054724950,12120070.2,B100000001,01,일반고등학교,N,잠실여자고등학교,
고,사립,04,서울특별시 중구,4,서울특별시교육청,서울특별시교육청,B100000001,0,N,1151495037,복식부기,결산세출,316109671,308481930,756432053,109229990,591474567,S010000525,3560796150,18716306.9,B100000001,01,일반고등학교,N,장충고등학교,
고,사립,04,서울특별시 영등포구,4,서울특별시교육청,서울특별시교육청,B100000001,1141930,N,39583920,복식부기,결산세출,627053663,220898000,767128320,108633250,1182051170,S010000526,3669690080,12413096.3,B100000001,01,일반고등학교,N,장훈고등학교,
고,사립,04,서울특별시 노원구,4,서울특별시교육청,서울특별시교육청,B100000001,67852008,N,175162300,복식부기,결산세출,492568377,1102961862,113089454,523393720,1366896669,S010000527,5955067790,11326002.5,B100000001,01,일반고등학교,N,재현고등학교,
고,사립,04,서울특별시 송파구,4,서울특별시교육청,서울특별시교육청,B100000001,6922810,N,4449131551,미지정,결산세출,557538180,435266871,110030403,441828132,2435420745,S010000528,6569576340,16489796.7,B100000001,01,일반고등학교,N,정신여자고등학교,
고,사립,04,서울특별시 도봉구,4,서울특별시교육청,서울특별시교육청,B100000001,45638400,N,1221567170,복식부기,결산세출,583724607,638592613,35171520,68365930,1416174572,S010000529,5572089650,13746520.0,B100000001,01,일반고등학교,N,정의여자고등학교,
,사립,04,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,831648020,미지정,결산세출,752003512,1253709275,834488565,608575390,1554332020,S010000531,6354986140,11265936.2,B100000001,01,자율고등학교,N,중동고등학교,
,사립,04,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,2186910,N,667199100,복식부기,결산세출,583418844,518027212,69448810,241208178,1182407655,S010000532,7114954540,11794149.1,B100000001,01,일반고등학교,N,중산고등학교,
,사립,04,서울특별시 종로구,,서울특별시교육청,서울특별시교육청,B100000001,0,N,10400000,복식부기,결산세출,899041179,316367420,1074611940,465081538,3059180358,S010000533,5583897240,13761857.3,B100000001,01,자율고등학교,N,중앙고등학교,
,사립,04,서울특별시 강남구,,서울특별시교육청,서울특별시교육청,B100000001,2560,N,2583038490,복식부기,결산세출,740590866,526483881,579058745,104970390,1381202820,S010000534,6318009440,12703382.3,B100000001,01,일반고등학교,N,중앙대학교사범대학부속고등학교,
