조사년도,개방ID,학교명,시도명,학제유형명,학교구분명,대학교개황_교원정원수,대학교개황_교원수,대학교개황_휴학생수,대학교개황_학교수,대학교개황_사무직원정원수,대학교개황_사무직원수,대학교개황_입학생수,대학교개황_입학정원수,대학교개황_주간휴학생수,대학교개황_주간6학년재적학생수,대학교개황_주간6학년재적여학생수,대학교개황_주간5학년재적학생수,대학교개황_주간5학년재적여학생수,대학교개황_주간4학년재적학생수,대학교개황_주간4학년재적여학생수,대학교개황_주간3학년재적학생수,대학교개황_주간3학년재적여학생수,대학교개황_주간2학년재적학생수,대학교개황_주간2학년재적여학생수,대학교개황_주간1학년재적학생수,대학교개황_주간1학년재적여학생수,대학교개황_주간여자휴학생수,대학교개황_주간여자재학생수,대학교개황_주간재학생수,대학교개황_주간입학정원수,대학교개황_분교학교수,대학교개황_건물면적,대학교개황_취업자수,대학교개황_재적여학생수,대학교개황_야간휴학생수,대학교개황_야간6학년재적학생수,대학교개황_야간6학년재적여학생수,대학교개황_야간5학년재적학생수,대학교개황_야간5학년재적여학생수,대학교개황_야간4학년재적학생수,대학교개황_야간4학년재적여학생수,대학교개황_야간3학년재적학생수,대학교개황_야간3학년재적여학생수,대학교개황_야간2학년재적학생수,대학교개황_야간2학년재적여학생수,대학교개황_야간1학년재적학생수,대학교개황_야간1학년재적여학생수,대학교개황_야간여자휴학생수,대학교개황_야간여자재학생수,대학교개황_야간재학생수,대학교개황_야간입학정원수,대학교개황_학과수,대학교개황_졸업생수,대학교개황_여자교원수,대학교개황_여자휴학생수,대학교개황_여자사무직원수,대학교개황_여자입학생수,대학교개황_여자졸업생수,대학교개황_여자재학생수,대학교개황_여자취업자수,대학교개황_재학생수,대학교개황_재적학생수
2016,1586481094,아세아연합신학대학교,경기,대학,대학,1,35,449,1,57,38,202,780,446,0,0,0,0,238,97,316,135,404,125,373,107,86,378,885,0,0,0,0,465,3,0,0,0,0,5,1,2,0,0,0,2,0,0,1,6,0,8,160,6,86,12,0,72,86,0,891,1340
2016,1604676127,전북대학교,전북,대학,대학,1,780,11875,1,382,507,4075,16376,11864,0,0,3,0,9283,4129,8325,3181,11018,2393,4970,1985,2736,8952,21735,0,0,0,1615,11703,11,0,0,0,0,26,6,29,1,25,3,34,5,1,14,103,0,195,4373,98,2737,221,0,1983,2737,651,21838,33713
2016,1645790100,중앙대학교,경기,대학,대학,0,160,4341,0,557,118,1128,5410,4341,0,0,1,0,3573,1700,3220,1412,3229,1093,1896,817,1294,3728,7578,0,1,0,663,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1797,38,1294,37,0,974,1294,317,7578,11919
2016,1645790100,중앙대학교,서울,대학,대학,1,815,9959,1,557,507,4038,13050,9959,112,63,212,108,7069,3049,7508,3227,8435,2762,6401,2577,2651,9135,19778,0,0,0,1776,11786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3495,173,2651,231,0,1564,2651,729,19778,29737
2016,1668819546,홍익대학교,서울,대학,대학,1,454,7200,1,214,359,2820,9926,7200,0,0,123,29,6552,2997,5214,2201,5978,1703,3536,1442,1979,6393,14203,0,0,0,1357,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2834,101,1979,186,0,1220,1979,495,14203,21403
2016,1668819546,홍익대학교,세종,대학,대학,0,211,4285,0,0,114,1456,5779,4285,0,0,93,34,3267,1596,2905,1072,3398,757,1887,689,1078,3070,7265,0,1,0,771,4148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1618,56,1078,62,0,710,1078,306,7265,11550
2016,1688166320,신경대학교,경기,대학,대학,1,50,862,1,24,15,183,1189,862,0,0,0,0,261,134,382,128,688,150,437,109,134,387,906,0,0,0,86,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,172,11,134,4,0,93,134,53,906,1768
2016,1734231114,경운대학교,경북,산업대학,대학,0,0,324,1,0,0,0,0,310,0,0,0,0,470,48,440,23,176,1,34,0,11,61,810,0,0,0,409,75,14,0,0,0,0,9,0,33,3,6,0,2,0,0,3,36,0,41,717,0,11,0,0,174,11,103,846,1170
2016,1867613613,전주교육대학교,전북,교육대학,대학,0,58,37,1,52,48,299,1140,37,0,0,0,0,308,199,316,225,330,236,310,213,21,852,1227,0,0,0,193,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,308,14,21,22,0,202,21,125,1227,1264
2016,1917935609,영산대학교(산업대),경남,산업대학,대학,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2016,1917935609,영산대학교(산업대),부산,산업대학,대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2016,1942845821,제주국제대학교,제주,대학,대학,0,95,628,1,0,59,577,3200,542,0,0,0,0,310,154,540,199,580,102,577,164,108,511,1465,0,0,0,97,705,86,0,0,0,0,94,33,89,18,77,9,110,26,22,64,284,0,58,181,25,130,16,0,101,130,55,1749,2377
2016,1949138283,디지털서울문화예술대학교,서울,사이버대학(대학과정),대학,1,30,1309,1,110,57,1179,3460,1309,0,0,0,0,1095,514,1504,664,1185,483,1770,659,415,1905,4245,0,0,0,498,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,740,13,415,30,0,389,415,250,4245,5554
2016,2030089497,광운대학교,서울,대학,대학,1,318,5279,1,190,199,1861,7012,5275,0,0,85,22,4716,1431,3422,838,4557,695,2490,656,778,2864,9995,0,0,0,901,3654,4,0,0,0,0,10,0,15,6,4,1,19,5,1,11,44,0,55,2073,43,779,82,0,561,779,227,10039,15318
2016,2033700287,추계예술대학교,서울,대학,대학,1,47,603,1,33,39,300,1160,603,0,0,0,0,512,341,620,386,472,260,399,293,277,1003,1400,0,0,0,47,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,288,16,277,9,0,215,277,37,1400,2003
2016,2040934205,광신대학교,광주,대학,대학,1,51,171,1,26,28,146,556,171,0,0,0,0,139,78,193,101,176,71,204,93,34,309,541,0,0,0,25,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,101,12,34,8,0,67,34,21,541,712
2016,2043681859,한국폴리텍 III 대학 강릉캠퍼스,강원,기능대학,전문대학,1,5,33,1,8,7,71,90,33,0,0,0,0,0,0,0,0,38,0,92,0,0,0,97,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,3,0,3,0,2,97,130
2016,2053851187,송원대학교,광주,대학,대학,1,123,1231,1,66,60,825,3200,1145,0,0,0,0,457,363,896,485,1366,430,1039,432,169,1541,2613,0,0,0,270,1741,86,0,0,0,0,60,22,61,5,85,2,62,2,3,28,182,0,36,441,51,172,23,0,333,172,207,2795,4026
2016,2065384149,을지대학교,경기,대학,대학,0,135,1653,0,107,104,1067,3988,1653,0,0,0,0,1488,1040,1509,956,1908,873,1423,818,521,3166,4675,0,1,0,759,3775,0,0,0,0,0,92,46,48,42,0,0,0,0,0,88,140,0,37,1188,47,521,44,0,858,521,546,4815,6468
2016,2065384149,을지대학교,대전,대학,대학,1,256,101,1,33,30,159,668,101,0,0,0,0,181,126,198,115,262,130,226,127,17,481,766,0,0,0,167,568,0,0,0,0,0,80,70,0,0,0,0,0,0,0,70,80,0,6,226,100,17,19,0,162,17,115,846,947
2016,2066678583,동의대학교,부산,대학,대학,1,597,9158,1,345,262,3814,15185,8958,0,0,69,31,6066,3037,6253,2761,9699,2108,4610,2027,1811,8153,17739,0,0,0,1756,10109,200,0,0,0,0,169,88,137,53,70,3,10,1,57,88,186,0,107,3755,132,1868,76,0,1831,1868,839,17925,27083
2016,2097534179,한국예술종합학교,서울,각종학교(대학과정),대학,1,132,949,1,262,255,548,2252,949,0,0,48,26,1407,889,890,524,866,466,603,379,454,1830,2865,0,0,0,92,2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,460,41,454,145,0,292,454,70,2865,3814
2016,2141162455,경인교육대학교,경기,교육대학,대학,0,0,74,0,0,0,0,0,74,0,0,0,0,738,557,678,476,9,3,0,0,47,989,1351,0,1,0,478,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,616,0,47,0,0,449,47,350,1351,1425
2016,2141162455,경인교육대학교,인천,교육대학,대학,1,133,39,1,140,138,659,2392,39,0,0,0,0,0,0,4,2,683,473,691,544,13,1006,1339,0,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,44,13,73,0,0,13,0,1339,1378
2016,2151358604,한국폴리텍 바이오대학,충남,기능대학,전문대학,1,23,256,1,13,10,216,360,256,0,0,0,0,0,0,0,0,214,70,432,90,12,148,390,0,0,0,144,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,167,2,12,4,0,66,12,54,390,646
2016,2182710409,안양대학교,경기,대학,대학,0,166,2618,1,95,86,1170,4468,2342,0,0,0,0,1395,842,1749,934,2178,769,1582,661,714,2492,4562,0,0,0,581,3441,276,0,0,0,0,168,54,159,57,195,59,300,65,47,188,546,0,37,1235,48,761,39,0,698,761,315,5108,7726
2016,2182710409,안양대학교,인천,대학,대학,0,17,338,0,0,0,135,560,338,0,0,0,0,162,81,155,50,276,74,245,61,55,211,500,0,1,0,48,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,99,1,55,0,0,35,55,15,500,838
2016,2183489322,대구교육대학교,대구,교육대학,대학,1,92,68,1,73,73,410,1532,68,0,0,0,0,481,339,443,299,428,287,418,267,41,1151,1702,0,0,0,334,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,395,19,41,33,0,268,41,229,1702,1770
2016,2213175475,정석대학,서울,기술대학(대학과정),대학,1,0,7,1,0,0,46,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,28,7,0,0,0,0,49,12,49,16,0,0,0,0,2,26,91,0,2,50,0,2,0,0,15,2,15,91,98
2016,2213175475,정석대학,서울,기술대학(전문대학과정),대학,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,1,0,1,0,1
2016,2230504155,서남대학교,전북,대학,대학,1,125,239,1,20,49,241,2438,236,0,0,0,0,261,126,255,96,345,85,360,128,27,408,985,0,0,0,144,444,3,0,0,0,0,8,6,4,2,8,1,1,0,0,9,18,0,29,210,49,27,25,0,104,27,65,1003,1242
2016,2230504155,서남대학교,충남,대학,대학,0,107,697,0,20,14,201,3172,697,0,0,0,0,270,83,371,37,582,42,282,65,39,188,808,0,1,0,70,228,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,23,0,45,138,22,39,8,0,48,39,27,831,1528
2016,2253215491,공주대학교,충남,대학,대학,1,553,6932,1,269,270,3193,11925,6882,0,0,42,20,5461,2670,5807,2274,7243,1743,3441,1665,1340,7032,15112,0,0,0,1381,8531,50,0,0,0,0,267,40,395,76,201,18,241,25,7,152,1054,0,134,3343,84,1347,94,0,1599,1347,576,16166,23098
2016,2269515275,동명대학교,부산,대학,대학,0,284,6325,1,140,150,1995,7888,6321,0,0,0,0,3178,1178,3531,1189,6202,887,2972,746,652,3348,9562,0,0,0,1195,4018,4,0,0,0,0,7,0,34,10,20,4,10,4,0,18,67,0,58,2136,76,652,44,0,844,652,446,9629,15954
2016,2319199979,한일장신대학교,전북,대학,대학,1,46,331,1,36,30,241,998,331,0,0,0,0,271,131,373,174,391,144,325,147,68,528,1029,0,0,0,51,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,200,18,68,12,0,124,68,36,1029,1360
2016,2324468374,글로벌사이버대학교,충남,사이버대학(대학과정),대학,1,15,583,1,43,40,781,3037,583,0,0,0,0,790,524,867,513,521,320,618,365,330,1392,2213,0,0,0,396,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,507,4,330,19,0,313,330,239,2213,2796
2016,2371954739,서강대학교,서울,대학,대학,0,358,4946,1,276,265,1864,6520,4946,0,0,0,0,4429,1996,3774,1253,3836,852,2330,965,1325,3741,9423,0,0,0,1069,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2276,43,1325,129,0,1044,1325,453,9423,14369
2016,2427061796,부산대학교,부산,대학,대학,1,857,12789,1,341,730,4624,17820,12789,69,33,172,80,10854,5193,9179,4171,11319,2720,5823,2519,3788,10928,24627,0,0,0,1836,14727,0,0,0,0,0,30,3,60,0,18,5,15,3,0,11,123,0,111,4636,145,3788,369,0,2252,3788,738,24750,37539
2016,2515871345,울산대학교,울산,대학,대학,1,1086,10017,1,250,330,2935,11404,9936,0,0,86,40,7535,3069,5135,2113,7898,1607,3787,1449,2113,6165,14505,0,0,0,1404,8369,81,0,0,0,0,42,19,93,28,79,24,50,20,25,66,183,0,69,3144,162,2138,134,0,1398,2138,595,14688,24705
2016,2517215132,한서대학교,충남,대학,대학,1,265,3717,1,0,0,1696,6956,3717,0,0,0,0,2707,1296,3376,1198,4246,903,1781,720,494,3623,8393,0,0,0,866,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1706,56,494,0,0,893,494,462,8393,12110
2016,2593522906,한국폴리텍 I 대학 성남캠퍼스,경기,기능대학,전문대학,1,44,922,1,11,12,544,950,913,0,0,0,0,0,0,0,0,1104,29,873,27,8,48,1064,0,0,0,287,57,9,0,0,0,0,0,0,0,0,36,1,29,0,0,1,56,0,13,420,2,8,8,0,15,8,10,1120,2042
2016,2627714097,광주가톨릭대학교,전남,대학,대학,1,17,77,1,40,27,20,160,77,0,0,0,0,20,2,94,6,31,2,23,1,3,8,91,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,3,21,0,1,3,0,91,168
2016,2628103554,동양대학교,경북,대학,대학,1,154,2439,1,130,153,1131,4402,2439,0,0,0,0,1589,459,1624,381,2635,310,1636,465,138,1477,5045,0,0,0,414,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,905,35,138,65,0,306,138,126,5045,7484
2016,2705171465,가톨릭관동대학교,강원,대학,대학,1,433,7504,1,327,251,2247,9224,7499,0,0,27,8,3524,1133,4705,1018,6221,774,2988,814,735,3012,9966,0,0,0,926,3789,5,0,0,0,0,13,9,55,33,0,0,0,0,5,37,63,0,127,1990,114,740,113,0,668,740,293,10029,17533
2016,2731287598,한국폴리텍 IV 대학 홍성캠퍼스,충남,기능대학,전문대학,0,17,245,1,9,8,136,240,245,0,0,0,0,0,0,0,0,331,2,227,2,0,4,313,0,0,0,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,0,0,3,0,0,0,0,313,558
2016,2732506930,LH토지주택대학교,대전,사내대학(대학과정),대학,1,1,33,1,3,3,22,160,33,0,0,0,0,45,17,40,19,23,7,22,0,4,39,97,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,4,0,97,130
2016,2747833073,한북대학교,경기,대학,대학,0,0,460,1,0,0,0,500,460,0,0,0,0,553,344,129,25,202,17,22,3,117,272,446,0,0,0,191,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,376,0,117,0,0,252,117,128,446,906
2016,2749129652,고려사이버대학교,서울,사이버대학(대학과정),대학,1,45,2878,1,68,65,2691,7600,2878,0,0,0,0,4231,2387,5501,2767,1919,832,2306,932,1542,5376,11079,0,0,0,994,6918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2585,19,1542,37,0,1396,1542,503,11079,13957
2016,2790658831,제주대학교,제주,대학,대학,1,449,8472,1,264,468,2277,9210,8072,0,0,42,21,5668,2620,4769,2104,6355,1644,3122,1386,2026,5749,11884,0,0,0,940,7991,400,0,0,0,0,205,56,159,69,144,38,92,53,108,108,200,0,116,2103,73,2134,229,0,1036,2134,443,12084,20556
2016,2795465350,서울여자대학교,서울,대학,대학,1,236,2425,1,115,217,1727,6695,2425,0,0,0,0,4756,4756,2743,2743,1977,1977,2001,2001,2425,9052,9052,0,0,0,733,11477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1825,116,2425,128,0,1825,2425,733,9052,11477
2016,2797256529,세계사이버대학,경기,원격대학(전문대학과정),전문대학,0,15,306,1,53,30,549,2600,306,0,0,0,0,0,0,0,0,1460,1012,1044,756,204,1564,2198,0,0,0,438,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,910,7,204,12,0,644,204,281,2198,2504
2016,2892641246,목포가톨릭대학교,전남,대학,대학,1,19,77,1,31,19,135,520,77,0,0,0,0,165,137,177,134,184,131,148,121,26,497,597,0,0,0,84,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,124,13,26,12,0,106,26,74,597,674
2016,2921958863,강서대학교,서울,대학,대학,1,48,621,1,43,45,339,1300,551,0,0,0,0,475,311,461,237,524,192,488,226,133,833,1397,0,0,0,129,1139,70,0,0,0,0,88,48,80,55,80,48,43,22,21,152,221,0,29,295,24,154,16,0,196,154,93,1618,2239
2016,2948101282,한중대학교,강원,대학,대학,1,74,553,1,53,43,208,2612,540,0,0,0,0,371,169,511,183,495,147,256,96,69,526,1093,0,0,0,162,617,13,0,0,0,0,26,7,30,8,7,3,9,4,4,18,59,0,79,343,28,73,17,0,184,73,92,1152,1705
2016,2966308116,대진대학교,경기,대학,대학,1,248,4684,1,217,195,1956,7673,4572,0,0,0,0,3027,1540,3638,1509,4565,1113,2027,952,1039,4075,8685,0,0,0,817,5264,112,0,0,0,0,85,30,143,40,114,37,78,43,32,118,308,0,49,1770,58,1071,51,0,907,1071,415,8993,13677
2016,3061540484,장로회신학대학교,서울,대학,대학,1,65,298,1,46,57,163,600,298,0,0,0,0,276,112,310,138,288,89,195,89,74,354,771,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,160,22,74,21,0,66,74,0,771,1069
2016,3173264682,백석대학교,충남,대학,대학,1,464,6798,1,0,237,2974,11904,6797,0,0,0,0,4879,2717,5831,2662,6613,1907,3673,1851,1412,7725,14199,0,0,0,1481,9137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,3165,190,1412,107,0,1871,1412,916,14199,20997
2016,3184465050,수원가톨릭대학교,경기,대학,대학,1,13,85,1,55,35,28,360,85,0,0,0,0,44,2,75,1,111,1,31,0,0,4,176,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,22,0,2,0,0,176,261
2016,3198850274,한국해양대학교,부산,대학,대학,0,250,3311,1,254,251,1601,5699,3293,0,0,0,0,3296,764,2147,483,3011,501,2750,471,422,1797,7911,0,0,0,891,2316,18,0,0,0,0,103,33,145,42,71,9,50,13,0,97,351,0,42,1629,16,422,86,0,369,422,174,8262,11573
2016,3204512953,대전가톨릭대학교,세종,대학,대학,0,13,43,1,26,26,12,160,43,0,0,0,0,17,2,85,0,17,2,12,2,0,6,88,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,11,0,0,0,0,88,131
2016,3241691589,국민대학교,서울,대학,대학,0,588,9841,1,589,471,3385,11891,9719,0,0,123,43,6792,3024,6264,2620,7698,2387,6117,1834,2632,7276,17275,0,0,0,1439,10149,122,0,0,0,0,155,63,185,58,95,41,140,79,51,190,453,0,103,3538,140,2683,217,0,1644,2683,589,17728,27569
2016,3256466805,대전신학대학교,대전,대학,대학,1,11,61,1,18,12,34,240,61,0,0,0,0,87,31,84,24,63,19,40,9,8,75,213,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,8,7,0,17,8,0,213,274
2016,3274086236,나사렛대학교,충남,대학,대학,1,167,3230,1,70,86,1383,5228,3197,0,0,0,0,2213,1339,2063,1107,2680,1046,2209,888,863,3517,5968,0,0,0,588,4395,33,0,0,0,0,33,11,3,2,4,2,0,0,14,1,7,0,58,1284,62,877,36,0,863,877,405,5975,9205
2016,3282864570,경동대학교,강원,대학,대학,1,201,2277,1,0,82,1630,6341,2277,0,0,0,0,1648,973,2440,965,2968,825,2179,864,157,3470,6958,0,2,0,600,3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,898,73,157,37,0,442,157,309,6958,9235
2016,3282864570,경동대학교,경기,대학,대학,0,44,361,0,0,23,335,900,361,0,0,0,0,11,0,397,212,614,204,438,213,36,593,1099,0,1,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22,36,16,0,0,36,0,1099,1460
2016,3291834950,고려대학교,서울,대학,대학,1,1140,10882,1,0,853,4561,15330,10882,0,0,73,16,7006,2931,8973,3545,10869,3201,7798,2733,2617,9809,23837,0,0,0,2146,12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,4392,175,2617,433,0,1738,2617,770,23837,34719
2016,3291834950,고려대학교,세종,대학,대학,0,239,5127,0,0,195,1569,5980,5127,32,17,35,23,2906,1016,3137,971,3630,773,3507,705,892,2613,8120,0,1,0,658,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1503,52,892,87,0,564,892,194,8120,13247
2016,3313704609,한국폴리텍 VI 대학 구미캠퍼스,경북,기능대학,전문대학,1,34,542,1,10,9,323,580,542,0,0,0,0,0,0,0,0,659,15,569,8,6,17,686,0,0,0,178,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,257,2,6,5,0,12,6,9,686,1228
2016,3325767040,목포대학교,전남,대학,대학,1,319,5229,1,211,207,1714,7006,5229,37,25,75,43,2905,1220,3421,1177,4808,949,2352,879,911,3382,8369,0,0,0,669,4324,0,0,0,0,0,16,3,50,11,21,9,21,8,0,31,108,0,69,1539,52,911,86,0,696,911,279,8477,13706
2016,3388397693,성공회대학교,서울,대학,대학,0,75,1559,1,74,74,532,2106,1559,0,0,0,0,1067,565,1161,549,1130,370,723,374,518,1340,2522,0,0,0,221,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,478,20,518,33,0,290,518,132,2522,4081
2016,3403399288,한국폴리텍 특성화대학 항공캠퍼스,경남,기능대학,전문대학,1,27,702,1,9,9,314,480,702,0,0,0,0,0,0,0,0,591,15,740,15,3,27,629,0,0,0,143,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,218,1,3,4,0,11,3,8,629,1331
2016,3420910358,대구예술대학교,경북,대학,대학,0,48,916,1,43,32,423,1850,916,0,0,0,0,469,287,703,318,830,277,534,257,229,910,1620,0,0,0,70,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,269,12,229,9,0,173,229,47,1620,2536
2016,3436350226,위덕대학교,경북,대학,대학,1,129,1207,1,103,79,868,3455,1183,0,0,0,0,878,502,1036,445,1571,391,1099,478,91,1725,3401,0,0,0,369,1907,24,0,0,0,0,62,27,79,35,36,19,24,10,8,83,177,0,73,705,46,99,27,0,392,99,207,3578,4785
2016,3459668815,한국전통문화대학교,충남,대학,대학,1,27,292,1,54,99,134,560,292,0,0,0,0,255,167,232,141,284,97,143,79,101,383,622,0,0,0,45,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,121,5,101,31,0,77,101,31,622,914
2016,3512490093,인천대학교,인천,대학,대학,1,459,7644,1,249,248,2744,10569,7010,0,0,0,0,6132,2848,5522,2041,6155,1373,3090,1308,1620,5950,13889,0,0,0,1597,7969,634,0,0,0,0,507,155,476,110,493,65,274,69,94,305,1116,0,88,2980,91,1714,101,0,1274,1714,607,15005,22649
2016,3543705105,동아대학교,부산,대학,대학,1,777,13267,1,376,376,4358,17843,12132,0,0,64,34,8948,4454,7678,3662,8931,2965,8458,2583,3148,10550,21947,0,0,0,2062,14417,1135,0,0,0,0,789,293,690,239,634,154,379,33,235,484,1357,0,140,4770,190,3383,150,0,2298,3383,931,23304,36571
2016,3644515931,현대중공업공과대학,울산,사내대학(전문대학과정),전문대학,0,0,15,1,0,0,54,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,117,5,0,5,102,0,2,0,0,0,0,0,0,0,0,102,117
2016,3720609664,예원예술대학교,경기,대학,대학,0,18,251,0,10,10,103,396,251,0,0,0,0,231,112,230,111,244,111,119,81,88,327,573,0,1,0,23,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,88,7,88,3,0,50,88,14,573,824
2016,3720609664,예원예술대학교,전북,대학,대학,1,52,249,1,29,21,240,750,249,0,0,0,0,154,74,208,89,276,95,266,130,61,327,655,0,0,0,28,388,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,28,113,19,61,3,0,57,61,12,657,906
2016,3724725782,영산선학대학교,전남,대학,대학,1,15,19,1,19,7,6,200,19,0,0,0,0,15,7,29,12,10,1,16,4,3,21,51,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,3,5,0,5,3,0,51,70
2016,3769716620,서울대학교,서울,대학,대학,1,1735,6787,1,0,1035,3308,13000,6787,68,51,114,61,8168,3189,6316,1976,6243,1653,4332,1638,1385,7183,18454,0,0,0,1301,8568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,3375,273,1385,485,0,1364,1385,545,18454,25241
2016,3816389739,초당대학교,전남,대학,대학,1,109,1317,1,89,68,814,3230,1316,0,0,0,0,692,414,1174,470,1506,361,1032,369,111,1503,3088,0,0,0,366,1723,1,0,0,0,0,70,29,126,80,1,0,0,0,0,109,196,0,28,561,30,111,7,0,367,111,239,3284,4601
2016,3828678548,한국방송통신대학교,서울,방송통신대학,대학,1,153,120147,1,581,586,17809,238800,120147,0,0,0,0,63356,45884,105142,69554,44266,30046,65020,40191,76378,109297,157637,0,0,0,12571,185675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23835,46,76378,230,0,17948,76378,8085,157637,277784
2016,3939605593,동신대학교,전남,대학,대학,1,282,3035,1,101,151,1682,6720,3035,0,0,0,0,2156,1210,2442,1141,3350,982,2948,953,363,3923,7861,0,0,0,863,4286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1602,87,363,51,0,911,363,473,7861,10896
2016,3945737659,한국폴리텍 V 대학,광주,기능대학,전문대학,1,34,692,1,15,17,452,780,692,0,0,0,0,0,0,0,0,633,14,919,20,2,32,860,0,0,0,252,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,378,1,2,13,0,14,2,8,860,1552
2016,3954161942,상명대학교,서울,대학,대학,0,238,3578,1,307,161,1585,5460,3576,0,0,0,0,3201,1752,3142,1518,3009,974,2058,963,1193,4014,7834,0,0,0,696,5527,2,0,0,0,0,140,74,298,155,66,40,66,51,0,320,568,0,66,1615,87,1193,57,0,897,1193,358,8402,11980
2016,3954161942,상명대학교,충남,대학,대학,1,218,3612,0,258,132,1443,5626,3612,0,0,0,0,2822,1797,3055,1680,2980,1159,1803,1014,1318,4332,7048,0,1,0,657,5698,0,0,0,0,0,42,36,29,10,7,0,16,2,0,48,94,0,44,1483,73,1318,48,0,975,1318,420,7142,10754
