공시년도,개방ID,학교명,학교급명,시도교육청명,공시차수,동아리_자원봉사자및외부강사수,동아리활동_학교수,동아리활동_참여학생수,동아리참여교사수,동아리수
2012,3346275746,동인천여자중학교,중학교,인천광역시교육청,3,0,1,632,31,31
2012,3346730113,율곡고등학교,고등학교,경기도교육청,3,0,1,368,25,20
2012,3346932351,흥무초등학교,초등학교,경상북도교육청,3,18,1,1226,41,41
2012,3348696172,지도중학교,중학교,경기도교육청,3,0,1,247,11,11
2012,3348778784,이리고등학교,고등학교,전북특별자치도교육청,3,0,1,239,10,16
2012,3350310325,덕암고등학교,고등학교,전북특별자치도교육청,3,2,1,718,37,36
2012,3350515246,수내고등학교,고등학교,경기도교육청,3,0,1,129,4,4
2012,3350921869,무주중앙초등학교,초등학교,전북특별자치도교육청,3,2,1,112,8,11
2012,3351958274,감정초등학교,초등학교,부산광역시교육청,3,1,1,221,14,6
2012,3352332711,자천중학교,중학교,경상북도교육청,3,0,1,16,3,2
2012,3353905022,선유중학교,중학교,경기도교육청,3,3,1,72,3,1
2012,3355327129,합덕초등학교,초등학교,충청남도교육청,3,2,1,335,21,21
2012,3356280922,제천중앙초등학교,초등학교,충청북도교육청,3,0,1,188,7,5
2012,3356808245,선장초등학교,초등학교,충청남도교육청,3,19,1,168,19,31
2012,3357280313,원북초등학교방갈분교장,초등학교,충청남도교육청,3,2,1,63,3,5
2012,3357550680,덕산중학교,중학교,충청북도교육청,3,0,1,2,1,1
2012,3357877373,모라중학교,중학교,부산광역시교육청,3,1,1,78,5,6
2012,3359597742,광양용강초등학교,초등학교,전라남도교육청,3,3,1,348,6,7
2012,3359865427,상서중학교,중학교,대구광역시교육청,3,0,1,57,3,2
2012,3360554218,난곡중학교,중학교,서울특별시교육청,3,0,1,250,12,12
2012,3362113118,후포동부초등학교,초등학교,경상북도교육청,3,0,1,104,3,4
2012,3362713932,학성중학교,중학교,울산광역시교육청,3,0,1,58,3,3
2012,3363005757,산이서초등학교금호분교장,초등학교,전라남도교육청,3,1,1,22,4,4
2012,3364092588,설성초등학교,초등학교,경기도교육청,3,0,1,0,0,0
2012,3364198267,전북기계공업고등학교,고등학교,교육부,3,0,1,0,0,0
2012,3365093588,효탑초등학교,초등학교,경기도교육청,3,0,1,39,4,2
2012,3365472853,생극중학교,중학교,충청북도교육청,3,0,1,128,7,3
2012,3365980863,남양초등학교,초등학교,경상북도교육청,3,0,1,35,4,3
2012,3367243647,하일초등학교,초등학교,경상남도교육청,3,0,1,36,2,2
2012,3368790209,산양중학교,중학교,경상남도교육청,3,0,1,22,1,1
2012,3369437158,반남초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3369869530,토현중학교,중학교,부산광역시교육청,3,11,1,845,40,40
2012,3370740711,위성초등학교,초등학교,경상남도교육청,3,3,1,379,18,18
2012,3372628450,해운대여자중학교,중학교,부산광역시교육청,3,0,1,235,11,11
2012,3372840881,동현초등학교,초등학교,부산광역시교육청,3,0,1,1247,60,60
2012,3373532354,용두초등학교,초등학교,충청북도교육청,3,0,1,28,1,3
2012,3374875068,창원동중학교,중학교,경상남도교육청,3,0,1,210,7,4
2012,3376166820,구미신평중학교,중학교,경상북도교육청,3,0,1,62,2,2
2012,3376732230,신안초등학교,초등학교,경상남도교육청,3,1,1,1069,8,8
2012,3376867413,오량초등학교,초등학교,경상남도교육청,3,0,1,46,2,2
2012,3377558887,여수미평초등학교,초등학교,전라남도교육청,3,0,1,118,6,2
2012,3378637135,비상초등학교,초등학교,충청북도교육청,3,0,1,26,1,1
2012,3379376351,상북초등학교,초등학교,경상남도교육청,3,1,1,20,0,1
2012,3379451453,현암초등학교,초등학교,경기도교육청,3,0,1,465,15,13
2012,3380788803,국립공주대학교사범대학부설고등학교,고등학교,교육부,3,0,1,695,48,48
2012,3380935251,광주공업고등학교,고등학교,광주광역시교육청,3,0,1,325,20,17
2012,3382752180,진동초등학교,초등학교,경상남도교육청,3,0,1,131,4,4
2012,3383184015,동주여자중학교,중학교,부산광역시교육청,3,1,1,18,1,1
2012,3383298814,용호중학교,중학교,경기도교육청,3,2,1,80,4,4
2012,3383580446,서운중학교,중학교,경기도교육청,3,0,1,153,10,7
2012,3383866369,주영초등학교,초등학교,강원특별자치도교육청,3,0,1,66,12,12
2012,3384905993,전주동북초등학교,초등학교,전북특별자치도교육청,3,3,1,50,3,3
2012,3385403811,영림중학교,중학교,서울특별시교육청,3,2,1,258,13,16
2012,3386451482,김천중앙고등학교부설방송통신고등학교,방송통신고등학교,경상북도교육청,3,1,1,40,2,3
2012,3386502444,천서초등학교,초등학교,전북특별자치도교육청,3,0,1,65,6,6
2012,3386901021,서울응암초등학교,초등학교,서울특별시교육청,3,0,1,131,6,5
2012,3387086093,신원중학교,중학교,서울특별시교육청,3,0,1,213,12,12
2012,3387101113,서울녹천초등학교,초등학교,서울특별시교육청,3,1,1,124,5,4
2012,3387129008,경상국립대학교사범대학부설중학교,중학교,교육부,3,1,1,431,20,19
2012,3387909531,신풍초등학교,초등학교,경기도교육청,3,0,1,25,2,1
2012,3389442682,동복초등학교,초등학교,전라남도교육청,3,2,1,35,2,2
2012,3389875590,신목고등학교,고등학교,서울특별시교육청,3,0,1,700,27,26
2012,3390227496,광주서석고등학교,고등학교,광주광역시교육청,3,19,1,694,41,41
2012,3390807390,인천서운초등학교,초등학교,인천광역시교육청,3,0,1,134,7,3
2012,3391394257,울산마이스터고등학교,고등학교,울산광역시교육청,3,0,1,381,9,3
2012,3391606688,이화여자대학교병설미디어고등학교,고등학교,서울특별시교육청,3,1,1,729,44,44
2012,3391847550,울릉고등학교,고등학교,경상북도교육청,3,0,1,102,5,5
2012,3392728924,인천예술고등학교,고등학교,인천광역시교육청,3,0,1,309,21,21
2012,3393147885,송곡초등학교,초등학교,경기도교육청,3,0,1,54,6,6
2012,3395038843,사천중학교,중학교,강원특별자치도교육청,3,0,1,34,3,3
2012,3396676063,김천서부초등학교,초등학교,경상북도교육청,3,3,1,96,3,5
2012,3397579967,호평초등학교,초등학교,경기도교육청,3,0,1,38,2,1
2012,3397789180,부발초등학교,초등학교,경기도교육청,3,0,1,98,7,3
2012,3398578286,금광초등학교,초등학교,강원특별자치도교육청,3,2,1,83,6,6
2012,3398856163,호암초등학교,초등학교,경기도교육청,3,1,1,83,6,3
2012,3404739320,울산기술공업고등학교,고등학교,울산광역시교육청,3,0,1,16,1,1
2012,3405335843,광평초등학교,초등학교,경상북도교육청,3,1,1,215,6,11
2012,3407102346,근흥중학교,중학교,충청남도교육청,3,0,1,57,8,8
2012,3407201588,수지초등학교,초등학교,전북특별자치도교육청,3,0,1,14,1,1
2012,3407651126,민락초등학교,초등학교,경기도교육청,3,0,1,880,5,5
2012,3408254086,득량중학교,중학교,전라남도교육청,3,0,1,0,0,0
2012,3408586144,어론초등학교,초등학교,강원특별자치도교육청,3,0,1,122,14,4
2012,3410847783,대화중학교,중학교,경기도교육청,3,0,1,106,6,6
2012,3412782728,은평고등학교,고등학교,서울특별시교육청,3,3,1,149,9,9
2012,3413595438,경남간호고등학교,고등학교,경상남도교육청,3,2,1,144,12,14
2012,3414983749,송풍초등학교,초등학교,전북특별자치도교육청,3,0,1,13,1,1
2012,3415316343,영전초등학교,초등학교,경상남도교육청,3,0,1,31,1,1
2012,3415532529,수영초등학교,초등학교,부산광역시교육청,3,3,1,265,14,10
2012,3416337728,오산중학교,중학교,경기도교육청,3,1,1,36,4,2
2012,3416942834,화양초등학교,초등학교,경기도교육청,3,0,1,49,2,2
2012,3416947126,양동여자중학교,중학교,부산광역시교육청,3,0,1,154,10,10
2012,3417631626,칠원고등학교,고등학교,경상남도교육청,3,0,1,373,20,20
2012,3419605731,서일문화예술고등학교,고등학교,서울특별시교육청,3,2,1,83,10,10
2012,3425953447,아야진초등학교,초등학교,강원특별자치도교육청,3,0,1,43,5,2
2012,3428396940,광주진흥고등학교,고등학교,광주광역시교육청,3,1,1,1065,46,42
2012,3429311573,송포초등학교,초등학교,강원특별자치도교육청,3,0,1,30,2,2
2012,3429624319,계수초등학교,초등학교,광주광역시교육청,3,0,1,124,6,5
2012,3430573821,정읍수성초등학교,초등학교,전북특별자치도교육청,3,2,1,106,3,3
2012,3430909097,태인고등학교,고등학교,전북특별자치도교육청,3,0,1,69,5,4
2012,3431149959,이평중학교,중학교,전북특별자치도교육청,3,0,1,0,0,0
2012,3431609690,군산용문초등학교,초등학교,전북특별자치도교육청,3,0,1,76,4,5
2012,3432245910,북일여자고등학교,고등학교,충청남도교육청,3,0,1,616,27,27
2012,3432893931,효원초등학교,초등학교,경기도교육청,3,0,1,429,4,3
2012,3433009266,점동고등학교,고등학교,경기도교육청,3,1,1,219,21,21
2012,3434534907,의정부서초등학교,초등학교,경기도교육청,3,0,1,76,4,2
2012,3435695230,관산초등학교,초등학교,경기도교육청,3,0,1,120,4,2
2012,3435932338,신탄진고등학교,고등학교,대전광역시교육청,3,0,1,292,20,20
2012,3436671018,강진대구중학교,중학교,전라남도교육청,3,0,1,0,0,0
2012,3437738537,강진고등학교,고등학교,전라남도교육청,3,20,1,407,23,28
2012,3439250230,서야고등학교,고등학교,충청남도교육청,3,0,1,180,14,14
2012,3439810276,진해여자중학교,중학교,경상남도교육청,3,0,1,143,6,6
2012,3440891742,문산중학교,중학교,광주광역시교육청,3,2,1,567,23,23
2012,3441098809,경호고등학교,고등학교,경상남도교육청,3,0,1,0,0,0
2012,3441589653,강릉초등학교,초등학교,강원특별자치도교육청,3,0,1,178,7,4
2012,3442058503,월내초등학교,초등학교,부산광역시교육청,3,0,1,417,26,26
2012,3442543983,대기초등학교,초등학교,충청남도교육청,3,3,1,216,6,11
2012,3443055212,성남여자중학교,중학교,경상북도교육청,3,10,1,28,1,1
2012,3443903863,함백중학교,중학교,강원특별자치도교육청,3,0,1,39,8,4
2012,3444219291,산남중학교,중학교,경기도교육청,3,0,1,191,8,8
2012,3444840490,중앙중학교,중학교,경기도교육청,3,0,1,967,42,42
2012,3444998204,고산중학교,중학교,대구광역시교육청,3,0,1,5,1,1
2012,3445063650,서울남산초등학교,초등학교,서울특별시교육청,3,0,1,32,3,2
2012,3445137143,용문초등학교,초등학교,부산광역시교육청,3,2,1,580,17,12
2012,3446028172,대신초등학교,초등학교,경상북도교육청,3,1,1,13,1,1
2012,3446100056,신평초등학교,초등학교,경기도교육청,3,1,1,198,8,8
2012,3446395099,나포초등학교,초등학교,전북특별자치도교육청,3,0,1,70,3,4
2012,3446890234,인천중앙여자고등학교,고등학교,인천광역시교육청,3,0,1,376,17,15
2012,3448628306,대강초등학교,초등학교,충청북도교육청,3,2,1,58,3,5
2012,3449815452,해남공업고등학교,고등학교,전라남도교육청,3,2,1,169,13,12
2012,3450193643,인천부일초등학교,초등학교,인천광역시교육청,3,2,1,261,11,7
2012,3450259089,남원중학교,중학교,제주특별자치도교육청,3,0,1,18,1,1
2012,3450359404,도성초등학교,초등학교,충청남도교육청,3,0,1,47,8,6
2012,3451548159,창녕옥야중학교,중학교,경상남도교육청,3,0,1,0,0,0
2012,3452124834,방포초등학교,초등학교,충청남도교육청,3,0,1,151,10,5
2012,3455291986,인천고잔중학교,중학교,인천광역시교육청,3,0,1,459,18,8
2012,3456291377,논산대건중학교,중학교,충청남도교육청,3,1,1,435,17,17
2012,3456730723,소만초등학교,초등학교,경기도교육청,3,3,1,101,0,4
2012,3457137882,부민초등학교,초등학교,부산광역시교육청,3,0,1,74,3,3
2012,3457524120,능북초등학교,초등학교,경기도교육청,3,0,1,0,0,0
2012,3457533240,황등초등학교,초등학교,전북특별자치도교육청,3,0,1,73,5,6
2012,3457657694,서울언주초등학교,초등학교,서울특별시교육청,3,0,1,142,20,4
2012,3457917332,진건초등학교,초등학교,경기도교육청,3,0,1,33,3,1
2012,3459143638,연천왕산초등학교,초등학교,경기도교육청,3,0,1,35,6,3
2012,3461006164,서울미래초등학교,초등학교,서울특별시교육청,3,0,1,0,0,0
2012,3461470723,인지초등학교,초등학교,부산광역시교육청,3,0,1,6,1,1
2012,3462592959,울산애니원고등학교,고등학교,울산광역시교육청,3,0,1,350,17,19
2012,3463795125,신등초등학교,초등학교,경상남도교육청,3,0,1,42,6,1
2012,3464955985,선산여자중학교,중학교,경상북도교육청,3,1,1,374,12,12
2012,3466451048,남포초등학교,초등학교,충청남도교육청,3,2,1,92,4,6
2012,3468109726,용문고등학교,고등학교,서울특별시교육청,3,1,1,771,42,39
2012,3468193411,명문고등학교,고등학교,경기도교육청,3,0,1,245,9,8
2012,3468505620,신화중학교,중학교,서울특별시교육청,3,2,1,173,11,11
2012,3469567239,번암중학교,중학교,전북특별자치도교육청,3,0,1,30,3,3
2012,3471087515,덕곡초등학교,초등학교,경상북도교육청,3,0,1,11,2,2
2012,3471103072,삼동초등학교,초등학교,경상남도교육청,3,1,1,105,6,6
2012,3471679747,장성중학교,중학교,전라남도교육청,3,0,1,74,3,3
2012,3473693549,봉래초등학교,초등학교,전라남도교육청,3,0,1,10,1,1
2012,3473934412,군산진포초등학교,초등학교,전북특별자치도교육청,3,0,1,203,12,4
2012,3473954796,전주완산초등학교,초등학교,전북특별자치도교육청,3,6,1,219,7,13
2012,3480810523,좌산초등학교,초등학교,부산광역시교육청,3,32,1,260,16,40
2012,3481535255,북인천여자중학교,중학교,인천광역시교육청,3,2,1,458,16,15
2012,3482438623,대청고등학교,고등학교,인천광역시교육청,3,0,1,15,1,1
2012,3482624769,장흥관산중학교,중학교,전라남도교육청,3,0,1,211,11,11
2012,3483978211,감천중학교,중학교,경상북도교육청,3,0,1,30,3,3
2012,3484242677,김녕중학교,중학교,제주특별자치도교육청,3,0,1,39,1,1
2012,3484735667,김천중학교,중학교,경상북도교육청,3,0,1,0,0,0
2012,3485441088,영진고등학교,고등학교,대구광역시교육청,3,0,1,693,22,22
2012,3485475957,풍산중학교,중학교,경상북도교육청,3,0,1,133,5,5
2012,3486471593,금남고등학교,고등학교,경상남도교육청,3,2,1,41,4,4
2012,3488190352,갑천초등학교,초등학교,강원특별자치도교육청,3,0,1,0,0,0
2012,3488601267,보성초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3488901138,신도초등학교,초등학교,충청남도교육청,3,0,1,146,9,9
2012,3489025592,부석고등학교,고등학교,충청남도교육청,3,2,1,265,10,9
2012,3489143610,송전중학교,중학교,경기도교육청,3,1,1,60,3,3
2012,3489179551,서울은진초등학교,초등학교,서울특별시교육청,3,0,1,0,0,0
2012,3489631235,삼랑진고등학교,고등학교,경상남도교육청,3,15,1,164,14,14
2012,3491882145,초월중학교,중학교,경기도교육청,3,0,1,0,0,0
2012,3492490470,비인중학교,중학교,충청남도교육청,3,2,1,64,7,8
2012,3492676079,유락여자중학교,중학교,부산광역시교육청,3,22,1,895,39,39
2012,3492894947,가야초등학교,초등학교,경상남도교육청,3,0,1,1692,23,16
2012,3495873808,유성생명과학고등학교,고등학교,대전광역시교육청,3,0,1,226,21,21
2012,3496075510,안덕고등학교,고등학교,경상북도교육청,3,0,1,54,7,7
2012,3497667133,양영중학교,중학교,경기도교육청,3,1,1,268,10,10
2012,3498194456,태광고등학교,고등학교,경기도교육청,3,0,1,92,6,4
2012,3498370409,마산중앙고등학교,고등학교,경상남도교육청,3,0,1,418,13,13
2012,3501082658,인덕원초등학교,초등학교,경기도교육청,3,0,1,50,2,1
2012,3501189947,탕정초등학교,초등학교,충청남도교육청,3,7,1,1505,67,52
2012,3501556873,설천고등학교,고등학교,전북특별자치도교육청,3,0,1,90,10,10
2012,3501931846,동산초등학교,초등학교,서울특별시교육청,3,0,1,75,3,1
2012,3502058982,과천여자고등학교,고등학교,경기도교육청,3,5,1,691,34,34
2012,3502636194,대전오류초등학교,초등학교,대전광역시교육청,3,0,1,134,8,4
2012,3504503548,서전주중학교,중학교,전북특별자치도교육청,3,0,1,269,3,3
2012,3506044209,대전가오중학교,중학교,대전광역시교육청,3,0,1,31,1,1
2012,3506192266,청주농업고등학교,고등학교,충청북도교육청,3,1,1,425,14,9
2012,3508501112,대구성산초등학교,초등학교,대구광역시교육청,3,0,1,221,6,4
2012,3508641123,이평초등학교,초등학교,전북특별자치도교육청,3,0,1,53,6,6
2012,3508813321,구미왕산초등학교,초등학교,경상북도교육청,3,0,1,632,26,19
2012,3508947968,서울답십리초등학교,초등학교,서울특별시교육청,3,2,1,27,1,2
2012,3509579360,무안초등학교,초등학교,전라남도교육청,3,0,1,97,8,3
2012,3509700596,인천대중예술고등학교,고등학교,인천광역시교육청,3,6,1,621,39,39
2012,3509957551,관곡초등학교,초등학교,경기도교육청,3,0,1,61,3,3
2012,3510087370,익산부송중학교,중학교,전북특별자치도교육청,3,0,1,41,4,5
2012,3511695623,군북고등학교,고등학교,경상남도교육청,3,0,1,72,6,6
2012,3512055575,화홍중학교,중학교,경기도교육청,3,0,1,71,3,2
2012,3513005614,백수서초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3513734102,조선대학교부속고등학교,고등학교,광주광역시교육청,3,0,1,695,48,33
2012,3513796329,순천대석초등학교,초등학교,전라남도교육청,3,0,1,62,3,2
2012,3515854656,자유고등학교,고등학교,전북특별자치도교육청,3,0,1,439,37,37
2012,3517486512,강동초등학교,초등학교,울산광역시교육청,3,7,1,83,7,4
2012,3517628133,반포고등학교,고등학교,서울특별시교육청,3,2,1,1226,55,54
2012,3517776191,종달초등학교,초등학교,제주특별자치도교육청,3,0,1,55,4,4
2012,3518986940,광주운암초등학교,초등학교,광주광역시교육청,3,0,1,35,1,1
2012,3519529283,마산여자중학교,중학교,경상남도교육청,3,0,1,100,7,7
2012,3520151555,밀양동명고등학교,고등학교,경상남도교육청,3,0,1,44,2,2
2012,3520205736,순흥초등학교,초등학교,경상북도교육청,3,0,1,49,3,3
2012,3520222902,문선초등학교,초등학교,경상남도교육청,3,0,1,596,17,14
2012,3520494878,울진남부초등학교,초등학교,경상북도교육청,3,0,1,202,6,6
2012,3520705699,장수초등학교,초등학교,전북특별자치도교육청,3,5,1,150,9,9
2012,3521719574,신포중학교,중학교,강원특별자치도교육청,3,1,1,24,2,3
2012,3522890627,용남중학교,중학교,경상남도교육청,3,0,1,0,0,0
2012,3523935079,장곡중학교,중학교,경상북도교육청,3,3,1,145,5,6
2012,3525303006,예천초등학교,초등학교,경상북도교육청,3,0,1,122,2,2
2012,3525418877,정촌초등학교,초등학교,경상남도교육청,3,3,1,908,33,10
2012,3525867342,행신고등학교,고등학교,경기도교육청,3,0,1,1502,74,55
2012,3526591539,과천중학교,중학교,경기도교육청,3,2,1,70,4,4
2012,3526645720,두일중학교,중학교,경기도교육청,3,3,1,228,11,5
2012,3526654839,부산동여자고등학교,고등학교,부산광역시교육청,3,0,1,0,0,0
2012,3527065753,성수초등학교,초등학교,전북특별자치도교육청,3,1,1,13,1,1
2012,3528720676,해제고등학교,고등학교,전라남도교육청,3,0,1,41,2,2
2012,3529669642,충북여자중학교,중학교,충청북도교육청,3,2,1,338,13,12
2012,3529679834,구곡초등학교,초등학교,강원특별자치도교육청,3,0,1,214,8,4
2012,3530522048,진성초등학교,초등학교,경상북도교육청,3,2,1,148,16,6
2012,3532048225,성모여자고등학교,고등학교,부산광역시교육청,3,0,1,1052,50,42
2012,3532896339,천상초등학교,초등학교,울산광역시교육청,3,0,1,149,7,4
2012,3534293770,천안청수고등학교,고등학교,충청남도교육청,3,0,1,112,12,12
2012,3535065174,창명여자중학교,중학교,경기도교육청,3,1,1,56,4,4
2012,3535613417,법수초등학교,초등학교,경상남도교육청,3,0,1,70,2,2
2012,3535755574,장산초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3537660479,서경중학교,중학교,충청북도교육청,3,0,1,74,3,3
2012,3537862718,율어초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3537970006,울산미용예술고등학교,고등학교,울산광역시교육청,3,1,1,109,6,4
2012,3539288580,대광초등학교,초등학교,경기도교육청,3,0,1,223,13,13
2012,3539900660,반안중학교,중학교,부산광역시교육청,3,5,1,122,9,8
2012,3539932847,대구율원초등학교,초등학교,대구광역시교육청,3,0,1,240,11,5
2012,3540858745,부산동여자중학교,중학교,부산광역시교육청,3,0,1,60,3,3
2012,3541895687,구덕초등학교,초등학교,부산광역시교육청,3,0,1,44,2,1
2012,3542058765,대건고등학교,고등학교,대구광역시교육청,3,0,1,418,22,22
2012,3542092025,공덕초등학교,초등학교,부산광역시교육청,3,0,1,42,3,3
2012,3542159616,순천매산여자고등학교,고등학교,전라남도교육청,3,2,1,1177,111,69
2012,3543184220,목도초등학교,초등학교,충청북도교육청,3,0,1,50,5,3
2012,3545126676,상주남부초등학교,초등학교,경상북도교육청,3,12,1,73,8,12
2012,3545437276,광풍중학교,중학교,충청남도교육청,3,0,1,32,1,1
2012,3545809030,현경고등학교,고등학교,전라남도교육청,3,1,1,227,13,13
2012,3549550175,문시중학교,중학교,경기도교육청,3,0,1,133,4,4
2012,3550226092,한들고등학교,고등학교,전북특별자치도교육청,3,0,1,37,2,1
2012,3550873577,결성초등학교,초등학교,충청남도교육청,3,10,1,28,2,12
2012,3551629960,포항양덕초등학교,초등학교,경상북도교육청,3,0,1,1732,38,6
2012,3553730130,부석중학교,중학교,경상북도교육청,3,0,1,44,2,1
2012,3554019808,신엄중학교,중학교,제주특별자치도교육청,3,2,1,144,4,8
2012,3554268717,봄내초등학교,초등학교,강원특별자치도교육청,3,0,1,313,11,6
2012,3554652273,백사초등학교,초등학교,경기도교육청,3,0,1,44,1,1
2012,3555013298,능주중학교,중학교,전라남도교육청,3,0,1,126,9,6
2012,3555856585,경기과학고등학교,고등학교,경기도교육청,3,5,1,796,42,40
2012,3556846320,보성중학교,중학교,서울특별시교육청,3,1,1,114,4,3
2012,3557169258,진천중학교,중학교,충청북도교육청,3,2,1,1023,18,20
2012,3558612823,서울중화초등학교,초등학교,서울특별시교육청,3,0,1,58,4,1
2012,3558854758,의흥초등학교석산분교장,초등학교,경상북도교육청,3,0,1,7,3,3
2012,3560388982,인천초은초등학교,초등학교,인천광역시교육청,3,0,1,212,8,4
2012,3560744106,동두천외국어고등학교,고등학교,경기도교육청,3,0,1,544,39,28
2012,3561003208,용운중학교,중학교,경상북도교육청,3,0,1,46,4,4
2012,3561446309,주천초등학교,초등학교,전북특별자치도교육청,3,1,1,41,2,3
2012,3561587393,전남기술과학고등학교,고등학교,전라남도교육청,3,0,1,114,5,3
2012,3562270820,진례중학교,중학교,경상남도교육청,3,0,1,236,10,9
2012,3563565790,양덕초등학교,초등학교,부산광역시교육청,3,0,1,400,20,21
2012,3564019620,생극초등학교,초등학교,충청북도교육청,3,3,1,356,6,14
2012,3564255118,야음초등학교,초등학교,울산광역시교육청,3,3,1,305,11,10
2012,3564889192,김화고등학교,고등학교,강원특별자치도교육청,3,0,1,272,14,11
2012,3567281723,산척중학교,중학교,충청북도교육청,3,0,1,36,1,1
2012,3567659378,한평초등학교,초등학교,경상남도교육청,3,0,1,14,4,1
2012,3568417906,군산제일중학교,중학교,전북특별자치도교육청,3,0,1,60,2,2
2012,3568883001,석성초등학교,초등학교,충청북도교육청,3,0,1,46,4,4
2012,3571666061,부곡여자중학교,중학교,부산광역시교육청,3,0,1,39,1,1
2012,3572772741,삼성중학교,중학교,부산광역시교육청,3,1,1,124,4,4
2012,3575395941,한마음고등학교,고등학교,충청남도교육청,3,0,1,14,2,1
2012,3576500475,낙산초등학교,초등학교,경상북도교육청,3,0,1,54,2,2
2012,3576705396,보성남초등학교,초등학교,전라남도교육청,3,1,1,67,3,3
2012,3577381849,중원초등학교,초등학교,경기도교육청,3,0,1,246,10,18
2012,3578609228,오비초등학교,초등학교,경상남도교육청,3,0,1,99,2,2
2012,3578761577,당곡중학교,중학교,서울특별시교육청,3,0,1,55,2,4
2012,3579140841,서울옥정초등학교,초등학교,서울특별시교육청,3,4,1,308,11,11
2012,3579853773,신송초등학교,초등학교,충청북도교육청,3,0,1,24,1,1
2012,3580136477,창일중학교,중학교,서울특별시교육청,3,1,1,247,11,11
2012,3580194413,연화중학교,중학교,인천광역시교육청,3,0,1,88,3,2
2012,3580833315,대전자운중학교,중학교,대전광역시교육청,3,11,1,119,3,7
2012,3581040918,서울영림초등학교,초등학교,서울특별시교육청,3,1,1,47,4,3
2012,3583704352,인천서창중학교,중학교,인천광역시교육청,3,0,1,345,15,15
2012,3584068596,경주공업고등학교,고등학교,경상북도교육청,3,1,1,512,17,17
2012,3584202170,도암초등학교,초등학교,경기도교육청,3,0,1,33,3,2
2012,3584544956,서울신강초등학교,초등학교,서울특별시교육청,3,2,1,310,14,14
2012,3585036337,포항제철지곡초등학교,초등학교,경상북도교육청,3,1,1,199,9,9
2012,3585561513,대화초등학교,초등학교,강원특별자치도교육청,3,1,1,80,4,3
2012,3585998177,원동초등학교,초등학교,경상남도교육청,3,1,1,29,1,1
2012,3588410556,여수중학교,중학교,전라남도교육청,3,0,1,485,3,13
2012,3588460445,변산초등학교,초등학교,전북특별자치도교육청,3,1,1,149,13,3
2012,3589317142,보성고등학교,고등학교,서울특별시교육청,3,4,1,513,44,22
2012,3590947389,부산보건고등학교,고등학교,부산광역시교육청,3,0,1,97,6,3
2012,3590996205,대월초등학교,초등학교,경기도교육청,3,0,1,70,8,3
2012,3591926932,덕계중학교,중학교,경기도교육청,3,0,1,69,5,5
2012,3592468202,서울신양초등학교,초등학교,서울특별시교육청,3,2,1,517,25,23
2012,3592591047,거진고등학교,고등학교,강원특별자치도교육청,3,2,1,105,6,6
2012,3593312561,대전제일중학교,중학교,대전광역시교육청,3,0,1,39,2,2
2012,3594004571,서야중학교,중학교,충청남도교육청,3,1,1,108,6,7
2012,3594993770,진잠초등학교,초등학교,대전광역시교육청,3,2,1,409,19,19
2012,3595137536,우신고등학교,고등학교,서울특별시교육청,3,2,1,910,56,58
2012,3596745789,홍익대학교사범대학부속초등학교,초등학교,서울특별시교육청,3,6,1,229,22,19
2012,3597556889,옥서초등학교,초등학교,울산광역시교육청,3,7,1,718,27,7
2012,3598107278,미력초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3599110424,천안여자고등학교,고등학교,충청남도교육청,3,0,1,995,57,83
2012,3599187672,왕남초등학교,초등학교,경기도교육청,3,0,1,110,5,5
2012,3599367916,면목고등학교,고등학교,서울특별시교육청,3,2,1,409,15,15
2012,3600690245,동삼중학교,중학교,부산광역시교육청,3,0,1,41,3,3
2012,3600886046,안일초등학교,초등학교,경기도교육청,3,1,1,257,12,5
2012,3603037178,대흘초등학교,초등학교,제주특별자치도교육청,3,0,1,67,4,4
2012,3603153049,남산초등학교,초등학교,경상북도교육청,3,0,1,204,5,4
2012,3603305399,보은중학교,중학교,충청북도교육청,3,2,1,181,5,5
2012,3607232153,서울서신초등학교,초등학교,서울특별시교육청,3,0,1,59,3,3
2012,3607244491,신암초등학교,초등학교,광주광역시교육청,3,0,1,852,26,26
2012,3607714951,부석초등학교,초등학교,충청남도교육청,3,2,1,63,3,5
2012,3607860863,서울목운초등학교,초등학교,서울특별시교육청,3,2,1,50,1,2
2012,3608484745,평해중학교,중학교,경상북도교육청,3,0,1,18,1,1
2012,3608644068,서울세종고등학교,고등학교,서울특별시교육청,3,4,1,1071,41,38
2012,3609963178,만수여자중학교,중학교,인천광역시교육청,3,0,1,93,5,5
2012,3611414790,부평초등학교,초등학교,경기도교육청,3,0,1,16,1,1
2012,3613499939,대전동신과학고등학교,고등학교,대전광역시교육청,3,0,1,232,15,15
2012,3613720953,칠량초등학교,초등학교,전라남도교육청,3,0,1,0,0,0
2012,3614822268,개화초등학교,초등학교,부산광역시교육청,3,0,1,363,14,17
2012,3614965498,동신중학교,중학교,대전광역시교육청,3,0,1,15,1,1
2012,3616508841,마룡초등학교,초등학교,전북특별자치도교육청,3,0,1,16,1,1
