SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,22681190,N,2120869660,복식부기,결산세출,392514378,187934382,320354470,361834960,938781006,S030000266,5003182320,18885156.3,D100000001,3,일반고등학교,N,경일여자고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,549970000,미지정,결산세출,818540961,164236540,273091300,173569236,780216770,S030000268,5085310310,15322138.9,D100000001,3,일반고등학교,N,경화여자고등학교,
,사립,4,대구광역시 서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,5011350,복식부기,결산세출,442216492,472517933,804096269,362011467,2776314957,S030000271,4617985901,12343951.0,D100000001,3,자율고등학교,N,계성고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,26864059,N,324819620,미지정,결산세출,403261040,390333470,792894769,564834928,1264557950,S030000274,6594286090,13387405.6,D100000001,3,특성화고등학교,N,대구보건고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,1941216000,복식부기,결산세출,562821063,345914140,173110930,394179628,1485923570,S030000277,7168982460,14457662.0,D100000001,3,일반고등학교,N,능인고등학교,
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,83103980,N,617747090,복식부기,결산세출,323385251,163641428,204510286,103602608,1330021350,S030000280,3820436000,15862644.4,D100000001,3,일반고등학교,N,달서고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,3400000,미지정,결산세출,386981576,1062565670,269075368,321760100,3048996346,S030000283,4465228141,14265682.4,D100000001,3,일반고등학교,N,대건고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,1397366410,미지정,결산세출,546747845,229076130,16905540,370078849,1316518316,S030000289,5920938500,12561066.1,D100000001,3,일반고등학교,N,대구남산고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,246933560,N,865656540,복식부기,결산세출,363592525,217709730,250003580,682452715,1348639380,S030000293,5068588050,12388460.4,D100000001,3,일반고등학교,N,대구동부고등학교,
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,91936000,N,68419540,복식부기,결산세출,257418286,283386110,529216270,896751540,996198600,S030000299,5194058610,14145212.5,D100000001,3,특성화고등학교,N,대구여자상업고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,17588008,N,134394900,미지정,결산세출,437511855,1094904740,356395765,1520766995,936372260,S030000305,4966523665,14975408.5,D100000001,3,특성화고등학교,N,대구관광고등학교,
고,사립,4,대구광역시 서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,73360100,복식부기,결산세출,826482969,170689306,397903280,574020097,967550590,S030000306,5638205040,14085034.8,D100000001,3,일반고등학교,N,대구제일고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,2531494620,미지정,결산세출,397647866,320462280,195455190,611744310,1269942630,S030000309,5876874330,14918270.6,D100000001,3,일반고등학교,N,대구혜화여자고등학교,
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,682592400,복식부기,결산세출,403761906,3531217495,656620740,290801342,1839134470,S030000310,7362847600,15414379.9,D100000001,3,일반고등학교,N,대륜고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,49773470,N,465941260,미지정,결산세출,767230120,311449710,647287535,732500610,443433090,S030000312,3098290607,20751294.3,D100000001,3,특성화고등학교,N,대중금속공업고등학교,
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,8796290,N,964885090,미지정,결산세출,452046437,237179270,174226700,795908843,1693483259,S030000313,6492529120,11269849.0,D100000001,3,일반고등학교,N,덕원고등학교,
고,사립,4,대구광역시 달성군,4.0,대구광역시교육청,대구광역시교육청,D100000001,2017390,N,304217840,복식부기,결산세출,548025144,2207252430,78968240,449539280,1081237870,S030000314,4132326641,14314772.1,D100000001,3,일반고등학교,N,대원고등학교,
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,172134217,N,6625739200,복식부기,결산세출,442186123,1287764588,1725403087,1139055200,1807261900,S030000318,7349691810,21608029.6,D100000001,3,특성화고등학교,N,상서고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,3254110,N,1352729180,복식부기,결산세출,446041860,248513320,418565708,250139922,1439867655,S030000321,5767692130,17950820.8,D100000001,3,일반고등학교,N,성광고등학교,
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,11694470,N,64568000,미지정,결산세출,418596471,845607160,27259760,394580884,1695329208,S030000325,6257776040,13040821.5,D100000001,3,일반고등학교,N,성화여자고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,545978680,미지정,결산세출,503240508,443460454,198050380,297804833,1252865580,S030000326,5449684650,12310318.8,D100000001,3,일반고등학교,N,송현여자고등학교,
,사립,4,대구광역시 중구,,대구광역시교육청,대구광역시교육청,D100000001,24013820,N,760979980,복식부기,결산세출,487981764,396961966,162035530,281904060,1360016330,S030000329,5173703950,15332619.5,D100000001,3,일반고등학교,N,신명고등학교,
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,0,N,1670527880,복식부기,결산세출,312717850,588696521,169756660,360712476,1075101400,S030000330,3638021207,17602554.0,D100000001,3,일반고등학교,N,심인고등학교,
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,82919670,복식부기,결산세출,1187376030,2619644070,398872630,515673152,1623211700,S030000331,7701507840,12868128.5,D100000001,3,일반고등학교,N,영남고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,167516897,N,67446400,복식부기,결산세출,639190940,480479595,1755197810,1285481335,1404233260,S030000332,8442772420,16332934.2,D100000001,3,특성화고등학교,N,영남공업고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,143034930,N,1737460650,복식부기,결산세출,438278440,272878034,131024516,358430505,896715750,S030000333,5024924360,17687126.1,D100000001,3,일반고등학교,N,영송여자고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,16343900,N,11110000,미지정,결산세출,587301060,589456940,118049160,678377145,2038174252,S030000334,5479163610,13675253.0,D100000001,3,일반고등학교,N,영신고등학교,
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,450900000,복식부기,결산세출,411914122,675779600,136800250,479729850,1019545849,S030000335,4871089790,15238180.8,D100000001,3,일반고등학교,N,영진고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,268524450,복식부기,결산세출,374537602,232321220,307359781,289404643,1036719290,S030000339,5154487310,14297302.8,D100000001,3,일반고등학교,N,오성고등학교,
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,899613900,미지정,결산세출,478785490,421156110,154583760,502251006,1501086870,S030000342,7203690440,14309189.2,D100000001,3,일반고등학교,N,원화여자고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,46726490,복식부기,결산세출,401061830,239526040,16276470,450673960,934919390,S030000345,4421128150,12495801.0,D100000001,3,일반고등학교,N,정동고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,19255630,N,205051550,미지정,결산세출,602275692,396548382,208583400,306781418,2153776110,S030000346,6032765262,13746589.3,D100000001,3,일반고등학교,N,정화여자고등학교,
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,89533110,복식부기,결산세출,295344027,2449335708,333306712,1132306562,416604849,S030000347,5357020210,25697579.5,D100000001,3,특성화고등학교,N,조일고등학교,
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,815413700,복식부기,결산세출,344406152,421001914,36633290,505989513,1335091733,S030000348,4848776420,11884567.6,D100000001,3,일반고등학교,N,대구중앙고등학교,
,사립,4,대구광역시 동구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,68341300,미지정,결산세출,375651243,1777901944,348942260,521225479,1798786310,S030000350,5465305790,14836897.3,D100000001,3,일반고등학교,N,청구고등학교,
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,0,N,20531310,복식부기,결산세출,338495080,2895193200,228433920,377472840,1496588100,S030000356,3937821900,22836698.6,D100000001,3,일반고등학교,N,현풍고등학교,
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,248460,N,663904450,미지정,결산세출,399055973,949920180,361041270,297854599,1469110627,S030000358,4469335610,18557049.9,D100000001,3,일반고등학교,N,협성고등학교,
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,결산세출,469520899,2023732421,202972277,542138444,1126868530,S030000362,4860349820,14392484.2,D100000001,3,일반고등학교,N,효성여자고등학교,
,사립,4,대구광역시 동구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,1767238400,복식부기,결산세출,175287060,1255139690,40118239,172222476,538397538,S030001702,1748238590,52746685.1,D100000001,3,특성화고등학교,N,달구벌고등학교,
