"공시년도","층화학교ID","70%추출","시도교육청명","학교급명","공시차수","급식시설설비유지금액","급식인건비","운영비기타금액","학생1인당급식비평균","급식비지원학생수","급식비지원금액","집행잔액","급식식품비","시설설비금액","기타지원금액","보호자지원금액","학교자체지원금액","자치단체지원금액","교육청지원금액","급식비지원학교수"
"2022","6172158442",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,919,620795,0,0,0,0,0,0,190223,665064,1
"2022","6173633407",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,717,553956,0,0,0,8605,0,0,154492,390859,1
"2022","6178779193",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,368,251722,0,0,0,0,0,0,95359,282187,1
"2022","6179779484",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1037,468341,0,0,0,0,0,0,189436,278905,1
"2022","6181435571",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,46,43305,0,0,0,0,0,0,17616,25689,1
"2022","6186106221",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1061,596522,0,0,0,0,0,0,0,886244,1
"2022","6187489443",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,690,632888,0,0,0,0,0,0,130375,502513,1
"2022","6200275878",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,679,361418,0,0,0,0,0,0,189109,499661,1
"2022","6208354979",Y,경기도교육청,초등학교,2,0,0,0,2383.0000000000,1326,731161,0,0,0,0,0,0,282399,591098,1
"2022","6208649489",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1218,788248,0,0,0,0,0,0,190587,597661,1
"2022","6227446968",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,686,391289,0,0,0,0,0,0,159177,456134,1
"2022","6230336865",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,302,358407,0,0,0,0,4119,0,80265,274023,1
"2022","6233552165",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,580,581349,0,0,0,0,0,0,173699,407650,1
"2022","6240121549",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,599,487785,0,0,0,0,0,0,133435,382115,1
"2022","6243284743",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,364,240910,0,0,0,0,0,0,98002,305750,1
"2022","6247075517",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,339,225182,0,0,0,6578,0,0,88928,129676,1
"2022","6247995383",Y,경기도교육청,초등학교,2,0,0,0,4150.0000000000,98,71710,0,0,0,0,0,0,29171,42539,1
"2022","6249005068",Y,경기도교육청,초등학교,2,0,0,0,3210.0000000000,846,741609,0,0,0,13788,34792,0,185112,507917,1
"2022","6252208439",Y,경기도교육청,초등학교,2,0,0,0,3230.0000000000,545,424775,0,0,0,7142,0,0,139732,424775,1
"2022","6291622607",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,462,295768,0,0,0,0,22190,0,359490,2376290,1
"2022","6292312481",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,858,436762,0,0,0,0,0,0,177675,259087,1
"2022","6307833928",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,412,409857,0,0,0,0,0,0,103606,306251,1
"2022","6319898792",Y,경기도교육청,초등학교,2,0,0,0,4000.0000000000,99,72888,0,0,0,0,0,0,0,72888,1
"2022","6349170773",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,305,376639,0,0,0,0,0,0,91985,284654,1
"2022","6350693269",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,78,56301,0,0,0,0,0,0,0,479816,1
"2022","6363536132",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,666,363892,0,0,0,0,10098,0,146145,437606,1
"2022","6368667895",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,296,392595,0,0,0,10088,0,0,81850,300657,1
"2022","6370213335",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,69,41903,0,0,0,0,0,0,0,50391,1
"2022","6386094645",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,286,209327,0,0,0,0,0,0,0,406490,1
"2022","6408149156",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,288,200441,0,0,0,0,0,0,81539,391226,1
"2022","6410973917",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1266,535355,0,0,0,0,0,0,250020,606715,1
"2022","6432914890",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,624,352795,0,0,0,4465,0,0,141700,367821,1
"2022","6434223046",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,395,375996,0,0,0,3518,0,0,96334,276144,1
"2022","6436518392",Y,경기도교육청,초등학교,2,0,0,0,3390.0000000000,977,731500,0,0,0,0,0,0,212307,519193,1
"2022","6441131393",Y,경기도교육청,초등학교,2,0,0,0,3052.0000000000,1161,599616,0,0,0,0,0,0,0,699616,1
"2022","6441823582",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,919,468756,0,0,0,0,0,0,180753,288003,1
"2022","6476045804",Y,경기도교육청,초등학교,2,0,0,0,3800.0000000000,307,318364,0,0,0,0,0,0,98161,220203,1
"2022","6478310981",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,355,222133,0,0,0,24099,0,0,119996,102137,1
"2022","6482579180",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,774,510478,0,0,0,0,0,0,135469,375009,1
"2022","6485227858",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,927,489150,0,0,0,0,0,0,156234,332916,1
"2022","6485927113",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,720,371088,0,0,0,0,0,0,0,371088,1
"2022","6486712338",Y,경기도교육청,초등학교,2,0,0,0,4120.0000000000,68,238152,0,0,0,5700,2518,0,0,232452,1
"2022","6486784756",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,78,57734,0,0,0,15953,4014,0,30690,185189,1
"2022","6488388650",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1105,683960,0,0,0,0,0,0,0,696400,1
"2022","6489460783",Y,경기도교육청,초등학교,2,0,0,0,4190.0000000000,47,28516,0,0,0,10066,0,0,0,47184,1
"2022","6500463992",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,575,291634,0,0,0,0,0,0,119766,349381,1
"2022","6502922736",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,567,329460,0,0,0,0,0,0,159725,451201,1
"2022","6506128825",Y,경기도교육청,초등학교,2,0,0,0,4290.0000000000,51,21977,0,0,0,0,0,0,0,21977,1
"2022","6509465628",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,738,353373,0,0,0,43706,0,0,143752,209621,1
"2022","6513565008",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,459,265420,0,0,0,0,0,0,101716,346779,1
"2022","6518007747",Y,경기도교육청,초등학교,2,0,0,0,3800.0000000000,302,480722,0,0,0,0,32935,0,0,447787,1
"2022","6547960861",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,275,339817,0,0,0,8455,0,0,42741,288621,1
"2022","6585852170",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,215,154738,0,0,0,0,4663,0,60790,88645,1
"2022","6597506932",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,123,171131,0,0,0,0,0,0,0,171131,1
"2022","6632690417",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,82,58092,0,0,0,0,3261,0,1794,211440,1
"2022","6646935614",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,866,585242,0,0,0,0,0,0,174812,410430,1
"2022","6660808232",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,665,358075,0,0,0,0,0,0,145665,330792,1
"2022","6669701713",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,986,486620,0,0,0,0,0,0,197957,288663,1
"2022","6684289849",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,530,315564,0,0,0,30566,0,0,115937,169061,1
"2022","6690829151",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,297,198975,0,0,0,0,0,0,80943,288316,1
"2022","6696114887",Y,경기도교육청,초등학교,2,0,0,0,4150.0000000000,277,140743,0,0,0,0,18703,0,79811,42229,1
"2022","6727739531",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1093,560014,0,0,0,0,0,0,243413,547856,1
"2022","6772549772",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,610,706642,0,0,0,0,0,0,148563,558079,1
"2022","6772826774",Y,경기도교육청,초등학교,2,0,0,0,5640.0000000000,75,72072,0,0,0,0,0,0,0,72072,1
"2022","6789604360",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1269,614787,0,0,0,0,0,0,250095,606335,1
"2022","6800799265",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,746,516767,0,0,0,9628,35058,0,149777,322304,1
"2022","6805760006",Y,경기도교육청,초등학교,2,0,0,0,5790.0000000000,20,25209,0,0,0,0,0,0,0,25209,1
"2022","6806334168",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,363,232941,0,0,0,0,0,0,89291,337891,1
"2022","6814236013",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1524,791684,0,0,0,62441,0,0,296656,432587,1
"2022","6833456814",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,628,527820,0,0,0,0,0,0,135122,392698,1
"2022","6835594322",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,225,416966,0,0,0,7458,0,0,81423,328085,1
"2022","6853591148",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,647,345608,0,0,0,0,0,0,140593,205015,1
"2022","6854977501",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1078,642880,0,0,0,0,0,0,210302,432578,1
"2022","6862378012",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,419,365207,0,0,0,0,0,0,100738,264469,1
"2022","6869488733",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,429,235087,0,0,0,0,0,0,124420,373719,1
"2022","6869713995",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1540,834505,0,0,0,0,0,0,242972,591533,1
"2022","6888000152",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,602,278507,0,0,0,0,0,0,63595,214912,1
"2022","6888742302",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,990,975255,0,0,0,0,0,0,304327,670928,1
"2022","6889514189",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,264,368106,0,0,0,26888,0,0,72305,268913,1
"2022","6896835899",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,279,194009,0,0,0,8030,0,0,78923,222041,1
"2022","6910434708",Y,경기도교육청,초등학교,2,0,0,0,3540.0000000000,338,506605,0,0,0,0,0,0,0,506605,1
"2022","6911078132",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,506,278960,0,0,0,5056,29602,0,150694,128266,1
"2022","6913624769",Y,경기도교육청,초등학교,2,0,0,0,4300.0000000000,43,32969,0,0,0,0,0,0,0,32969,1
"2022","6917514773",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,562,303439,0,0,0,17316,0,0,163918,254886,1
"2022","6918072782",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,1528,910386,0,0,0,62126,0,0,300913,609473,1
"2022","6919330424",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,285,191021,0,0,0,0,0,0,99396,285677,1
"2022","6929917368",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,492,466761,0,0,0,0,0,0,101414,365347,1
"2022","6940744451",Y,경기도교육청,초등학교,2,0,0,0,4150.0000000000,69,110738,0,0,0,0,0,0,0,110738,1
"2022","6973208604",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,848,518191,0,0,0,40318,0,0,0,518191,1
"2022","6973997380",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1577,737984,0,0,0,0,0,0,96971,641013,1
"2022","6979006978",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,173,109126,0,0,0,0,0,0,0,109126,1
"2022","6979631314",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,220,166220,0,0,0,3148,0,0,67618,287118,1
"2022","6980747429",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,522,402675,0,0,0,0,0,0,119721,282954,1
"2022","6983759985",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,839,426893,0,0,0,0,0,0,173660,480505,1
"2022","7005787294",Y,경기도교육청,초등학교,2,0,0,0,4260.0000000000,44,36846,0,0,0,0,0,0,4842,32004,1
"2022","7018930935",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,138,98887,0,0,0,0,0,0,40227,58660,1
"2022","7019081575",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,50,57436,0,0,0,0,820,0,0,56616,1
"2022","7020539006",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1758,1116769,0,0,0,19842,0,0,327621,769306,1
"2022","7028295432",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,958,496016,0,0,0,0,0,0,188339,307677,1
"2022","7032310206",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,500,297692,0,0,0,12120,0,0,117800,310699,1
"2022","7032858417",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,688,372120,0,0,0,0,0,0,180862,451403,1
"2022","7038725031",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,832,434468,0,0,0,66161,0,0,176742,428989,1
"2022","7057154628",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,288,217341,0,0,0,0,8181,0,13059,332599,1
"2022","7060532778",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,954,795047,0,0,0,23830,45068,0,220754,574293,1
"2022","7062550176",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,679,379174,0,0,0,0,0,0,1542480,2249260,1
"2022","7069880344",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,719,379404,0,0,0,0,0,0,138255,354889,1
"2022","7078255342",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,207,275977,0,0,0,9310,0,0,60876,205791,1
"2022","7109444976",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,731,415982,0,0,0,0,0,0,169221,246761,1
"2022","7120954859",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,961,676753,0,0,0,0,0,0,196348,480405,1
"2022","7125420468",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,299,165640,0,0,0,0,0,0,21765,512578,1
"2022","7129911792",Y,경기도교육청,초등학교,2,0,0,0,5290.0000000000,55,58769,0,0,0,0,0,0,4664,288943,1
"2022","7133721129",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1000,519871,0,0,0,31016,0,0,211484,653301,1
"2022","7135215436",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1082,533968,0,0,0,0,0,0,217218,316750,1
"2022","7137655873",Y,경기도교육청,초등학교,2,0,0,0,3842.0000000000,573,386837,0,0,0,0,0,0,124206,455077,1
"2022","7155926611",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,963,555694,0,0,0,0,39594,0,209949,306151,1
"2022","7174205855",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,658,416063,0,0,0,0,0,0,139432,382009,1
"2022","7189864765",Y,경기도교육청,초등학교,2,0,0,0,2840.0000000000,1015,614782,0,0,0,0,0,0,193918,420864,1
"2022","7191602154",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,287,494665,0,0,0,54630,37808,0,88874,313353,1
"2022","7200407231",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1133,526073,0,0,0,0,0,0,222003,456245,1
"2022","7206050428",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,266,207730,0,0,0,5742,0,0,75264,286256,1
"2022","7217830365",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,824,429369,0,0,0,0,0,0,174668,533823,1
"2022","7262003748",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,948,770079,0,0,0,48230,0,0,190708,531141,1
"2022","7270600128",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,622,338198,0,0,0,0,0,0,137579,200619,1
"2022","7271884511",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,694,371097,0,0,0,10909,0,0,150963,220135,1
"2022","7301968871",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,564,224880,0,0,0,0,0,0,89130,2533844,1
"2022","7303570863",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,698,777120,0,0,0,37235,0,0,412760,327125,1
"2022","7324560462",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,305,388587,0,0,0,23190,0,0,78263,310324,1
"2022","7329808675",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,781,401760,0,0,0,0,0,0,163436,238324,1
"2022","7347436525",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,490,302521,0,0,0,0,0,0,130072,261924,1
"2022","7350349863",Y,경기도교육청,초등학교,2,0,0,0,3882.0000000000,581,335902,0,0,0,0,0,0,136645,199257,1
"2022","7397724343",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,240,152915,0,0,0,0,0,0,45859,241224,1
"2022","7397932131",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,741,401464,0,0,0,0,0,0,197285,378613,1
"2022","7398132585",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,972,1008154,0,0,0,0,0,0,253395,754759,1
"2022","7427424060",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,551,278993,0,0,0,0,0,0,113024,580124,1
"2022","7440553652",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,337,400573,0,0,0,0,0,0,60861,339712,1
"2022","7448306521",Y,경기도교육청,초등학교,2,0,0,0,4150.0000000000,53,42867,0,0,0,0,0,0,8639,67842,1
"2022","7448716497",Y,경기도교육청,초등학교,2,0,0,0,2340.0000000000,61,70453,0,0,0,0,0,0,0,70453,1
"2022","7459531593",Y,경기도교육청,초등학교,2,0,0,0,4200.0000000000,65,49601,0,0,0,0,0,0,0,49601,1
"2022","7475385511",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1078,784228,0,0,0,0,0,0,225687,558541,1
"2022","7495096002",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,903,603835,0,0,0,0,0,0,209345,394490,1
"2022","7511263067",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,662,377389,0,0,0,6507,0,0,136868,275072,1
"2022","7533123289",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,523,444810,0,0,0,0,0,0,145583,299227,1
"2022","7541165471",Y,경기도교육청,초등학교,2,0,0,0,3810.0000000000,277,356373,0,0,0,0,0,0,75019,281354,1
"2022","7577980733",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,389,367018,0,0,0,0,10424,0,89086,274908,1
"2022","7580880469",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1134,557150,0,0,0,0,0,0,226650,330500,1
"2022","7588090043",Y,경기도교육청,초등학교,2,0,0,0,3120.0000000000,662,563620,0,0,0,0,4668,0,135104,428516,1
"2022","7596844209",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,481,498499,0,0,0,10897,0,0,112869,374733,1
"2022","7597533188",Y,경기도교육청,초등학교,2,0,0,0,3720.0000000000,14,10805,0,0,0,0,0,0,0,10805,1
"2022","7613077137",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1120,763546,0,0,0,14729,0,0,237459,670120,1
"2022","7613579363",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,626,334599,0,0,0,0,0,0,177951,411200,1
"2022","7621406509",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,453,238505,0,0,0,0,0,0,97024,328976,1
"2022","7664417482",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,528,302741,0,0,0,0,8175,0,132230,170511,1
"2022","7671923985",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,351,245029,0,0,0,16533,0,0,97072,340811,1
"2022","7719910055",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,385,228252,0,0,0,0,0,0,0,228252,1
"2022","7722783751",Y,경기도교육청,초등학교,2,0,0,0,3850.0000000000,133,103098,0,0,0,0,0,0,0,192378,1
"2022","7735751452",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1022,543875,0,0,0,0,0,0,238417,305458,1
"2022","7745637289",Y,경기도교육청,초등학교,2,0,0,0,2760.0000000000,1202,764459,0,0,0,5236,43706,0,223080,492437,1
"2022","7755569285",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,251,142223,0,0,0,0,0,0,0,280893,1
"2022","7776795602",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,777,612275,0,0,0,0,0,0,161557,450718,1
"2022","7780563969",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,560,327597,0,0,0,0,0,0,136435,191162,1
"2022","7797095047",Y,경기도교육청,초등학교,2,0,0,0,3961.0000000000,468,456526,0,0,0,3053,0,0,17996,435477,1
"2022","7821793968",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,558,293234,0,0,0,0,2201,0,111287,405907,1
"2022","7839776534",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,389,246751,0,0,0,0,0,0,27989,388086,1
"2022","7843679610",Y,경기도교육청,초등학교,2,0,0,0,3810.0000000000,131,95745,0,0,0,29581,0,0,38949,218462,1
"2022","7855367275",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,917,552705,0,0,0,52198,0,0,191327,309180,1
"2022","7870012149",Y,경기도교육청,초등학교,2,0,0,0,3400.0000000000,762,652299,0,0,0,0,0,0,0,652299,1
"2022","7874092222",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,581,300155,0,0,0,0,0,0,122103,307066,1
"2022","7894883252",Y,경기도교육청,초등학교,2,0,0,0,4060.0000000000,41,31388,0,0,0,0,0,0,0,75652,1
"2022","7908026858",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,480,404894,0,0,0,12910,0,0,123792,268192,1
"2022","7912907953",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,389,221426,0,0,0,9218,0,0,90076,260474,1
"2022","7936531334",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,412,386118,0,0,0,0,0,0,99276,286842,1
"2022","7938410794",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,686,554231,0,0,0,0,0,0,146129,408102,1
"2022","7957710011",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,554,308419,0,0,0,0,0,0,125465,182954,1
"2022","7960185000",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,687,624906,0,0,0,0,0,0,150867,474039,1
"2022","7964575914",Y,경기도교육청,초등학교,2,0,0,0,4120.0000000000,116,82145,0,0,0,0,0,0,16348,239985,1
"2022","7965050090",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,905,479429,0,0,0,0,0,0,0,479429,1
"2022","7966489752",Y,경기도교육청,초등학교,2,0,0,0,3130.0000000000,1641,573991,0,0,0,0,0,0,316763,631603,1
"2022","7977025778",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,201,140035,0,0,0,0,0,0,1177,236921,1
"2022","8000878982",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,922,701702,0,0,0,0,0,0,193049,508653,1
"2022","8011080740",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,524,461865,0,0,0,6302,0,0,113845,341718,1
"2022","8035480195",Y,경기도교육청,초등학교,2,0,0,0,3860.0000000000,277,355278,0,0,0,0,0,0,91896,263382,1
"2022","8058245306",Y,경기도교육청,초등학교,2,0,0,0,4120.0000000000,45,33311,0,0,0,0,3339,0,26212,280850,1
"2022","8063663455",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1058,534963,0,0,0,0,0,0,207799,598498,1
"2022","8079098704",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,568,325155,0,0,0,0,0,0,31587,478234,1
"2022","8080586428",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1657,278652,0,0,0,85393,0,0,324524,558436,1
"2022","8090076392",Y,경기도교육청,초등학교,2,0,0,0,4460.0000000000,59,45612,0,0,0,0,3732,0,380,45232,1
"2022","8099705142",Y,경기도교육청,초등학교,2,0,0,0,3330.0000000000,559,429969,0,0,0,0,0,0,132991,296978,1
"2022","8110182563",Y,경기도교육청,초등학교,2,0,0,0,3960.0000000000,61,177635,0,0,0,0,2945,0,0,450341,1
"2022","8121632772",Y,경기도교육청,초등학교,2,0,0,0,4260.0000000000,70,68961,0,0,0,0,12437,0,21587,34937,1
"2022","8127775952",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1077,833041,0,0,0,0,0,0,212447,620594,1
"2022","8130588186",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,639,391232,0,0,0,0,0,0,165270,442034,1
"2022","8132177813",Y,경기도교육청,초등학교,2,0,0,0,3750.0000000000,191,246939,0,0,0,27300,0,0,53028,166611,1
"2022","8146136288",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,737,363649,0,0,0,0,0,0,147313,705804,1
"2022","8177408795",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,598,316205,0,0,0,0,0,0,128632,403063,1
"2022","8186507464",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,429,222142,0,0,0,61394,0,0,90370,318416,1
"2022","8205582074",Y,경기도교육청,초등학교,2,0,0,0,2930.0000000000,908,622351,0,0,0,11379,0,0,179244,431728,1
"2022","8205692936",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,379,261159,0,0,0,0,0,0,123288,393574,1
"2022","8220057253",Y,경기도교육청,초등학교,2,0,0,0,4160.0000000000,90,89466,0,0,0,8694,0,0,49334,158811,1
"2022","8228581615",Y,경기도교육청,초등학교,2,0,0,0,3500.0000000000,611,389256,0,0,0,0,0,0,158349,403859,1
"2022","8231113806",Y,경기도교육청,초등학교,2,0,0,0,3710.0000000000,1728,879746,0,0,0,50242,0,0,357880,555114,1
"2022","8245227381",Y,경기도교육청,초등학교,2,0,0,0,4150.0000000000,91,79272,0,0,0,0,0,0,0,79272,1
"2022","8248993949",Y,경기도교육청,초등학교,2,0,0,0,3800.0000000000,27,19186,0,0,0,0,0,0,0,19186,1
"2022","8257311540",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,954,466035,0,0,0,0,0,0,189583,586937,1
"2022","8272167780",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,562,239716,0,0,0,0,0,0,119279,300280,1
"2022","8297844958",Y,경기도교육청,초등학교,2,0,0,0,3550.0000000000,534,304236,0,0,0,0,0,0,123763,180473,1
"2022","8312384130",Y,경기도교육청,초등학교,2,0,0,0,3450.0000000000,741,696543,0,0,0,0,0,0,178028,518515,1
"2022","8318383637",Y,경기도교육청,초등학교,2,0,0,0,3340.0000000000,858,439371,0,0,0,0,0,0,195753,382003,1
"2022","8325778602",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,356,222956,0,0,0,0,0,0,105694,284281,1
"2022","8361427608",Y,경기도교육청,초등학교,2,0,0,0,3700.0000000000,319,211731,0,0,0,0,7582,0,77155,246147,1
"2022","8362181626",Y,경기도교육청,초등학교,2,0,0,0,3310.0000000000,1517,717597,0,0,0,0,0,0,66252,1033732,1
"2022","8383512546",Y,경기도교육청,초등학교,2,0,0,0,3650.0000000000,106,62082,0,0,0,0,0,0,25255,36827,1
