"공시년도","학교급명","시도교육청명","층화학교ID","70%추출","공시학년명","성별명","5등급학생수","4등급학생수","3등급학생수","2등급학생수","1등급학생수"
"2023",고등학교,경기도교육청,"4739649273",Y,"2학년",남자,2,10,23,10,0
"2023",고등학교,경기도교육청,"4775912874",Y,"2학년",남자,4,5,19,24,9
"2023",고등학교,경기도교육청,"4817800635",Y,"2학년",남자,13,39,63,38,4
"2023",고등학교,경기도교육청,"4918134895",Y,"2학년",남자,6,28,43,17,1
"2023",고등학교,경기도교육청,"4921302875",Y,"2학년",남자,3,30,45,15,1
"2023",고등학교,경기도교육청,"4969249633",Y,"2학년",남자,26,64,40,21,2
"2023",고등학교,경기도교육청,"4990849769",Y,"2학년",남자,2,39,70,30,1
"2023",고등학교,경기도교육청,"4999163965",Y,"2학년",남자,7,35,27,8,2
"2023",고등학교,경기도교육청,"5004337328",Y,"2학년",남자,4,20,38,41,7
"2023",고등학교,경기도교육청,"5046174733",Y,"2학년",남자,6,21,67,28,2
"2023",고등학교,경기도교육청,"5072387770",Y,"2학년",남자,1,36,62,47,5
"2023",고등학교,경기도교육청,"5091799626",Y,"2학년",남자,7,32,56,17,5
"2023",고등학교,경기도교육청,"5097828820",Y,"2학년",남자,4,38,58,20,0
"2023",고등학교,경기도교육청,"5148011766",Y,"2학년",남자,0,10,30,35,2
"2023",고등학교,경기도교육청,"5182995498",Y,"2학년",남자,3,12,34,79,16
"2023",고등학교,경기도교육청,"5188554006",Y,"2학년",남자,1,4,16,15,0
"2023",고등학교,경기도교육청,"5214350287",Y,"2학년",남자,14,65,101,44,7
"2023",고등학교,경기도교육청,"5218378537",Y,"2학년",남자,13,33,43,27,4
"2023",고등학교,경기도교육청,"5220969611",Y,"2학년",남자,4,24,51,37,14
"2023",고등학교,경기도교육청,"5295503765",Y,"2학년",남자,0,10,22,7,0
"2023",고등학교,경기도교육청,"5342760140",Y,"2학년",남자,7,41,52,33,2
"2023",고등학교,경기도교육청,"5360434579",Y,"2학년",남자,6,36,51,38,5
"2023",고등학교,경기도교육청,"5373213992",Y,"2학년",남자,25,52,58,40,8
"2023",고등학교,경기도교육청,"5380470666",Y,"2학년",남자,7,32,57,30,2
"2023",고등학교,경기도교육청,"5382837153",Y,"2학년",남자,4,18,34,19,6
"2023",고등학교,경기도교육청,"5393970298",Y,"2학년",남자,3,68,142,70,7
"2023",고등학교,경기도교육청,"5411074773",Y,"2학년",남자,9,24,30,28,4
"2023",고등학교,경기도교육청,"5457533917",Y,"2학년",남자,8,27,59,28,4
"2023",고등학교,경기도교육청,"5496180245",Y,"2학년",남자,10,44,63,26,0
"2023",고등학교,경기도교육청,"5539434389",Y,"2학년",남자,2,33,77,54,5
"2023",고등학교,경기도교육청,"5544649466",Y,"2학년",남자,15,25,56,31,6
"2023",고등학교,경기도교육청,"5569909805",Y,"2학년",남자,8,71,72,23,3
"2023",고등학교,경기도교육청,"5577513137",Y,"2학년",남자,6,31,20,8,2
"2023",고등학교,경기도교육청,"5599263858",Y,"2학년",남자,0,17,56,48,7
"2023",고등학교,경기도교육청,"5651611900",Y,"2학년",남자,16,52,78,34,2
"2023",고등학교,경기도교육청,"5756534436",Y,"2학년",남자,6,40,56,22,0
"2023",고등학교,경기도교육청,"5772180599",Y,"2학년",남자,8,49,52,24,2
"2023",고등학교,경기도교육청,"5831772866",Y,"2학년",남자,9,44,63,24,2
"2023",고등학교,경기도교육청,"5839104785",Y,"2학년",남자,9,66,94,31,2
"2023",고등학교,경기도교육청,"5848851007",Y,"2학년",남자,6,23,42,19,1
"2023",고등학교,경기도교육청,"5882632656",Y,"2학년",남자,1,20,58,43,5
"2023",고등학교,경기도교육청,"5888615124",Y,"2학년",남자,2,6,22,12,0
"2023",고등학교,경기도교육청,"5900249971",Y,"2학년",남자,7,43,39,17,0
"2023",고등학교,경기도교육청,"5936886356",Y,"2학년",남자,1,3,5,5,2
"2023",고등학교,경기도교육청,"6037067097",Y,"2학년",남자,8,36,48,45,8
"2023",고등학교,경기도교육청,"6056464928",Y,"2학년",남자,6,50,50,22,0
"2023",고등학교,경기도교육청,"6061347391",Y,"2학년",남자,4,28,61,33,4
"2023",고등학교,경기도교육청,"6076508484",Y,"2학년",남자,2,9,7,6,0
"2023",고등학교,경기도교육청,"6109849601",Y,"2학년",남자,1,18,24,6,0
"2023",고등학교,경기도교육청,"6128609068",Y,"2학년",남자,3,32,40,19,1
"2023",고등학교,경기도교육청,"6131534583",Y,"2학년",남자,2,17,26,19,1
"2023",고등학교,경기도교육청,"6175647812",Y,"2학년",남자,4,33,58,21,0
"2023",고등학교,경기도교육청,"6181415322",Y,"2학년",남자,2,28,42,38,6
"2023",고등학교,경기도교육청,"6212171136",Y,"2학년",남자,6,43,62,22,1
"2023",고등학교,경기도교육청,"6285481635",Y,"2학년",남자,10,53,71,13,1
"2023",고등학교,경기도교육청,"6299727661",Y,"2학년",남자,6,24,40,33,15
"2023",고등학교,경기도교육청,"6303634186",Y,"2학년",남자,5,19,36,20,1
"2023",고등학교,경기도교육청,"6324375995",Y,"2학년",남자,2,28,53,34,1
"2023",고등학교,경기도교육청,"6351576772",Y,"2학년",남자,1,25,56,49,16
"2023",고등학교,경기도교육청,"6369544255",Y,"2학년",남자,35,66,47,18,3
"2023",고등학교,경기도교육청,"6408910915",Y,"2학년",남자,10,34,49,18,10
"2023",고등학교,경기도교육청,"6531776737",Y,"2학년",남자,0,3,8,1,0
"2023",고등학교,경기도교육청,"6532984736",Y,"2학년",남자,5,31,88,24,2
"2023",고등학교,경기도교육청,"6560628936",Y,"2학년",남자,22,51,53,21,2
"2023",고등학교,경기도교육청,"6600496368",Y,"2학년",남자,9,61,79,31,6
"2023",고등학교,경기도교육청,"6614669439",Y,"2학년",남자,6,28,51,33,5
"2023",고등학교,경기도교육청,"6676143720",Y,"2학년",남자,0,4,18,24,4
"2023",고등학교,경기도교육청,"6680349411",Y,"2학년",남자,13,46,47,9,2
"2023",고등학교,경기도교육청,"6710385139",Y,"2학년",남자,1,6,10,10,2
"2023",고등학교,경기도교육청,"6723471976",Y,"2학년",남자,4,27,46,35,1
"2023",고등학교,경기도교육청,"6773109791",Y,"2학년",남자,0,16,47,29,5
"2023",고등학교,경기도교육청,"6784949762",Y,"2학년",남자,26,38,50,10,0
"2023",고등학교,경기도교육청,"6799264219",Y,"2학년",남자,15,60,71,32,2
"2023",고등학교,경기도교육청,"6850312340",Y,"2학년",남자,7,36,80,35,4
"2023",고등학교,경기도교육청,"6865250454",Y,"2학년",남자,5,11,25,25,25
"2023",고등학교,경기도교육청,"6872632731",Y,"2학년",남자,5,28,40,31,3
"2023",고등학교,경기도교육청,"6881289989",Y,"2학년",남자,4,18,43,33,1
"2023",고등학교,경기도교육청,"6922611595",Y,"2학년",남자,6,38,63,34,5
"2023",고등학교,경기도교육청,"6940679768",Y,"2학년",남자,6,30,50,25,1
"2023",고등학교,경기도교육청,"6981397849",Y,"2학년",남자,15,40,37,10,0
"2023",고등학교,경기도교육청,"6985410160",Y,"2학년",남자,16,65,84,52,8
"2023",고등학교,경기도교육청,"7075733078",Y,"2학년",남자,5,31,49,31,2
"2023",고등학교,경기도교육청,"7080282202",Y,"2학년",남자,3,27,22,10,0
"2023",고등학교,경기도교육청,"7136279836",Y,"2학년",남자,0,7,24,21,2
"2023",고등학교,경기도교육청,"7203908360",Y,"2학년",남자,17,68,66,33,2
"2023",고등학교,경기도교육청,"7211546318",Y,"2학년",남자,4,34,73,67,13
"2023",고등학교,경기도교육청,"7260427662",Y,"2학년",남자,12,26,56,38,11
"2023",고등학교,경기도교육청,"7333545334",Y,"2학년",남자,0,3,10,12,2
"2023",고등학교,경기도교육청,"7382749431",Y,"2학년",남자,1,6,11,21,6
"2023",고등학교,경기도교육청,"7385154618",Y,"2학년",남자,4,29,33,36,4
"2023",고등학교,경기도교육청,"7393862825",Y,"2학년",남자,3,22,50,32,2
"2023",고등학교,경기도교육청,"7407511809",Y,"2학년",남자,1,39,131,84,12
"2023",고등학교,경기도교육청,"7410882211",Y,"2학년",남자,1,11,10,18,3
"2023",고등학교,경기도교육청,"7437912720",Y,"2학년",남자,18,67,79,48,3
"2023",고등학교,경기도교육청,"7459362113",Y,"2학년",남자,5,44,55,28,8
"2023",고등학교,경기도교육청,"7508516029",Y,"2학년",남자,5,31,42,10,1
"2023",고등학교,경기도교육청,"7529064482",Y,"2학년",남자,9,34,51,17,4
"2023",고등학교,경기도교육청,"7548352765",Y,"2학년",남자,11,45,71,38,1
"2023",고등학교,경기도교육청,"7596734000",Y,"2학년",남자,0,9,38,29,0
"2023",고등학교,경기도교육청,"7607482767",Y,"2학년",남자,19,61,31,13,0
"2023",고등학교,경기도교육청,"7631468415",Y,"2학년",남자,9,58,78,53,3
"2023",고등학교,경기도교육청,"7634304023",Y,"2학년",남자,1,2,4,3,1
"2023",고등학교,경기도교육청,"7656756731",Y,"2학년",남자,17,47,31,4,0
"2023",고등학교,경기도교육청,"7667101674",Y,"2학년",남자,2,42,37,32,5
"2023",고등학교,경기도교육청,"7687880546",Y,"2학년",남자,6,41,53,41,2
"2023",고등학교,경기도교육청,"7703350935",Y,"2학년",남자,0,0,64,49,0
"2023",고등학교,경기도교육청,"7761854897",Y,"2학년",남자,1,7,28,15,3
"2023",고등학교,경기도교육청,"7777937380",Y,"2학년",남자,0,1,6,2,1
"2023",고등학교,경기도교육청,"7779300407",Y,"2학년",남자,1,2,4,4,0
"2023",고등학교,경기도교육청,"7810742925",Y,"2학년",남자,12,58,49,10,0
"2023",고등학교,경기도교육청,"7891541245",Y,"2학년",남자,14,92,118,41,4
"2023",고등학교,경기도교육청,"7931756386",Y,"2학년",남자,19,33,29,17,3
"2023",고등학교,경기도교육청,"8017290751",Y,"2학년",남자,18,75,109,63,9
"2023",고등학교,경기도교육청,"8026045630",Y,"2학년",남자,9,55,82,33,3
"2023",고등학교,경기도교육청,"8033910929",Y,"2학년",남자,2,5,16,14,6
"2023",고등학교,경기도교육청,"8058521381",Y,"2학년",남자,7,24,54,37,12
"2023",고등학교,경기도교육청,"8079726907",Y,"2학년",남자,2,14,16,10,1
"2023",고등학교,경기도교육청,"8112686576",Y,"2학년",남자,1,17,36,28,15
"2023",고등학교,경기도교육청,"8138181254",Y,"2학년",남자,7,50,61,25,2
"2023",고등학교,경기도교육청,"8153220652",Y,"2학년",남자,5,25,57,22,0
"2023",고등학교,경기도교육청,"8224818235",Y,"2학년",남자,8,38,50,36,3
"2023",고등학교,경기도교육청,"8230692653",Y,"2학년",남자,13,46,51,25,4
"2023",고등학교,경기도교육청,"8236276384",Y,"2학년",남자,6,29,56,28,2
"2023",고등학교,경기도교육청,"8331504208",Y,"2학년",남자,5,13,34,19,9
"2023",고등학교,경기도교육청,"8344343041",Y,"2학년",남자,5,32,48,25,5
"2023",고등학교,경기도교육청,"8447406135",Y,"2학년",남자,8,19,48,31,11
"2023",고등학교,경기도교육청,"8468039521",Y,"2학년",남자,11,28,41,9,0
"2023",고등학교,경기도교육청,"8520890828",Y,"2학년",남자,6,32,66,41,1
"2023",고등학교,경기도교육청,"8637986632",Y,"2학년",남자,14,72,100,35,2
"2023",고등학교,경기도교육청,"8646557147",Y,"2학년",남자,6,33,54,22,1
"2023",고등학교,경기도교육청,"8666290735",Y,"2학년",남자,20,40,72,65,18
"2023",고등학교,경기도교육청,"8686078309",Y,"2학년",남자,3,23,49,42,2
"2023",고등학교,경기도교육청,"8687142944",Y,"2학년",남자,4,23,31,18,1
"2023",고등학교,경기도교육청,"8730232493",Y,"2학년",남자,5,42,50,35,2
"2023",고등학교,경기도교육청,"8730778834",Y,"2학년",남자,3,5,31,28,4
"2023",고등학교,경기도교육청,"8737679278",Y,"2학년",남자,2,5,11,6,0
"2023",고등학교,경기도교육청,"8769367376",Y,"2학년",남자,8,65,79,32,1
"2023",고등학교,경기도교육청,"8770971157",Y,"2학년",남자,13,30,58,40,9
"2023",고등학교,경기도교육청,"8781723921",Y,"2학년",남자,2,5,4,12,5
"2023",고등학교,경기도교육청,"8794542873",Y,"2학년",남자,3,33,49,33,0
"2023",고등학교,경기도교육청,"8804407889",Y,"2학년",남자,0,6,9,14,0
"2023",고등학교,경기도교육청,"8848097366",Y,"2학년",남자,7,38,70,28,2
"2023",고등학교,경기도교육청,"8880584921",Y,"2학년",남자,1,18,19,14,3
"2023",고등학교,경기도교육청,"8907119066",Y,"2학년",남자,18,53,80,54,8
"2023",고등학교,경기도교육청,"8914694269",Y,"2학년",남자,1,25,69,37,7
"2023",고등학교,경기도교육청,"8928460592",Y,"2학년",남자,1,43,64,37,4
"2023",고등학교,경기도교육청,"8945564131",Y,"2학년",남자,4,31,44,27,4
"2023",고등학교,경기도교육청,"8962855992",Y,"2학년",남자,1,30,28,20,7
"2023",고등학교,경기도교육청,"9049730917",Y,"2학년",남자,7,46,109,33,4
"2023",고등학교,경기도교육청,"9050340284",Y,"2학년",남자,8,41,53,23,1
"2023",고등학교,경기도교육청,"9050868207",Y,"2학년",남자,1,17,38,41,7
"2023",고등학교,경기도교육청,"9053586242",Y,"2학년",남자,12,41,47,25,0
"2023",고등학교,경기도교육청,"9057539053",Y,"2학년",남자,11,22,20,16,3
"2023",고등학교,경기도교육청,"9111230061",Y,"2학년",남자,4,25,41,35,5
"2023",고등학교,경기도교육청,"9113769230",Y,"2학년",남자,12,51,69,22,2
"2023",고등학교,경기도교육청,"9120822250",Y,"2학년",남자,2,18,35,9,1
"2023",고등학교,경기도교육청,"9169755097",Y,"2학년",남자,9,38,50,24,1
"2023",고등학교,경기도교육청,"9217220769",Y,"2학년",남자,9,24,57,33,11
"2023",고등학교,경기도교육청,"9221244559",Y,"2학년",남자,11,24,44,27,25
"2023",고등학교,경기도교육청,"9257495111",Y,"2학년",남자,7,35,41,30,5
"2023",고등학교,경기도교육청,"9266616089",Y,"2학년",남자,6,34,61,35,2
"2023",고등학교,경기도교육청,"9284850479",Y,"2학년",남자,2,28,58,41,1
"2023",고등학교,경기도교육청,"9287483758",Y,"2학년",남자,13,40,38,12,0
"2023",고등학교,경기도교육청,"9297712856",Y,"2학년",남자,7,60,77,23,1
"2023",고등학교,경기도교육청,"9314898037",Y,"2학년",남자,9,53,44,38,8
"2023",고등학교,경기도교육청,"9321107075",Y,"2학년",남자,5,37,81,75,13
"2023",고등학교,경기도교육청,"9350304236",Y,"2학년",남자,8,50,42,21,1
"2023",고등학교,경기도교육청,"9359496868",Y,"2학년",남자,3,12,10,6,0
"2023",고등학교,경기도교육청,"9369333167",Y,"2학년",남자,1,20,41,26,9
"2023",고등학교,경기도교육청,"9395040340",Y,"2학년",남자,5,49,79,45,0
"2023",고등학교,경기도교육청,"9395495409",Y,"2학년",남자,5,36,46,19,1
"2023",고등학교,경기도교육청,"9461551765",Y,"2학년",남자,4,23,57,28,2
"2023",고등학교,경기도교육청,"9499088954",Y,"2학년",남자,11,23,47,32,3
"2023",고등학교,경기도교육청,"9501986478",Y,"2학년",남자,4,46,57,20,1
"2023",고등학교,경기도교육청,"9503860356",Y,"2학년",남자,0,44,96,42,1
"2023",고등학교,경기도교육청,"9518999719",Y,"2학년",남자,3,53,58,27,3
"2023",고등학교,경기도교육청,"9537681002",Y,"2학년",남자,1,22,83,41,6
"2023",고등학교,경기도교육청,"9562942228",Y,"2학년",남자,2,33,59,36,2
"2023",고등학교,경기도교육청,"9571358629",Y,"2학년",남자,7,33,54,19,1
"2023",고등학교,경기도교육청,"9579485178",Y,"2학년",남자,13,43,81,59,13
"2023",고등학교,경기도교육청,"9581971495",Y,"2학년",남자,5,34,60,28,2
"2023",고등학교,경기도교육청,"9583425616",Y,"2학년",남자,7,21,34,20,6
"2023",고등학교,경기도교육청,"9590276243",Y,"2학년",남자,4,23,44,62,5
"2023",고등학교,경기도교육청,"9592126348",Y,"2학년",남자,5,24,34,20,1
"2023",고등학교,경기도교육청,"9615057415",Y,"2학년",남자,7,29,44,47,6
"2023",고등학교,경기도교육청,"9653330680",Y,"2학년",남자,8,38,55,15,1
"2023",고등학교,경기도교육청,"9708022657",Y,"2학년",남자,11,20,45,54,2
"2023",고등학교,경기도교육청,"9730347221",Y,"2학년",남자,6,31,54,40,2
"2023",고등학교,경기도교육청,"9839712726",Y,"2학년",남자,3,20,48,43,5
"2023",고등학교,경기도교육청,"9842406446",Y,"2학년",남자,2,13,31,11,1
"2023",고등학교,경기도교육청,"9876719467",Y,"2학년",남자,5,25,57,15,3
"2023",고등학교,경기도교육청,"9883200445",Y,"2학년",남자,13,66,64,22,1
"2023",고등학교,경기도교육청,"9921957523",Y,"2학년",남자,4,28,56,26,1
"2023",고등학교,경기도교육청,"9929862729",Y,"2학년",남자,5,44,44,25,2
"2023",고등학교,경기도교육청,"9946481572",Y,"2학년",남자,2,20,46,25,4
"2023",중학교,경기도교육청,"1008704364",Y,"2학년",남자,6,41,95,61,6
"2023",중학교,경기도교육청,"1062888731",Y,"2학년",남자,0,9,19,29,6
"2023",중학교,경기도교육청,"1098030183",Y,"2학년",남자,1,10,68,36,0
"2023",중학교,경기도교육청,"1118872300",Y,"2학년",남자,1,37,66,55,6
"2023",중학교,경기도교육청,"1163170798",Y,"2학년",남자,1,13,27,27,16
"2023",중학교,경기도교육청,"1173251126",Y,"2학년",남자,0,29,83,83,16
"2023",중학교,경기도교육청,"1173273603",Y,"2학년",남자,5,30,27,29,2
"2023",중학교,경기도교육청,"1175401967",Y,"2학년",남자,2,7,29,26,10
"2023",중학교,경기도교육청,"1213414931",Y,"2학년",남자,1,43,95,61,7
"2023",중학교,경기도교육청,"1262969320",Y,"2학년",남자,0,15,52,63,14
"2023",중학교,경기도교육청,"1273958545",Y,"2학년",남자,3,11,24,18,0
"2023",중학교,경기도교육청,"1308370092",Y,"2학년",남자,1,14,51,57,8
"2023",중학교,경기도교육청,"1317482370",Y,"2학년",남자,0,7,4,9,2
"2023",중학교,경기도교육청,"1317623614",Y,"2학년",남자,0,2,8,11,8
"2023",중학교,경기도교육청,"1333907725",Y,"2학년",남자,3,22,52,42,4
"2023",중학교,경기도교육청,"1335119530",Y,"2학년",남자,0,22,56,36,6
"2023",중학교,경기도교육청,"1351005709",Y,"2학년",남자,1,20,23,32,4
"2023",중학교,경기도교육청,"1406357339",Y,"2학년",남자,3,19,43,21,3
"2023",중학교,경기도교육청,"1436647007",Y,"2학년",남자,5,33,72,45,4
"2023",중학교,경기도교육청,"1444115424",Y,"2학년",남자,4,22,56,40,14
"2023",중학교,경기도교육청,"1446634204",Y,"2학년",남자,2,44,85,29,3
"2023",중학교,경기도교육청,"1448762352",Y,"2학년",남자,1,9,50,50,6
"2023",중학교,경기도교육청,"1457480606",Y,"2학년",남자,0,5,14,28,12
"2023",중학교,경기도교육청,"1467407626",Y,"2학년",남자,6,30,73,48,5
"2023",중학교,경기도교육청,"1501292170",Y,"2학년",남자,3,39,65,57,5
"2023",중학교,경기도교육청,"1534327956",Y,"2학년",남자,2,9,47,69,9
"2023",중학교,경기도교육청,"1567374220",Y,"2학년",남자,2,23,63,47,12
"2023",중학교,경기도교육청,"1569871729",Y,"2학년",남자,3,17,44,61,19
"2023",중학교,경기도교육청,"1595854083",Y,"2학년",남자,0,9,16,6,1
"2023",중학교,경기도교육청,"1596607689",Y,"2학년",남자,6,17,36,27,7
"2023",중학교,경기도교육청,"1604877784",Y,"2학년",남자,2,25,78,56,12
"2023",중학교,경기도교육청,"1659423477",Y,"2학년",남자,0,1,2,0,0
"2023",중학교,경기도교육청,"1698208941",Y,"2학년",남자,5,17,35,36,7
"2023",중학교,경기도교육청,"1760027981",Y,"2학년",남자,1,19,84,51,21
"2023",중학교,경기도교육청,"1760497989",Y,"2학년",남자,1,19,28,36,4
"2023",중학교,경기도교육청,"1766960636",Y,"2학년",남자,1,3,11,14,7
"2023",중학교,경기도교육청,"1858896954",Y,"2학년",남자,5,46,92,70,11
"2023",중학교,경기도교육청,"1866847589",Y,"2학년",남자,6,43,81,84,14
"2023",중학교,경기도교육청,"1880738870",Y,"2학년",남자,5,28,53,45,11
"2023",중학교,경기도교육청,"1881282447",Y,"2학년",남자,6,38,53,49,10
"2023",중학교,경기도교육청,"1899780135",Y,"2학년",남자,0,19,29,45,24
"2023",중학교,경기도교육청,"1910702747",Y,"2학년",남자,2,17,19,10,4
"2023",중학교,경기도교육청,"1947106801",Y,"2학년",남자,4,9,60,34,10
"2023",중학교,경기도교육청,"2011635219",Y,"2학년",남자,6,41,73,83,12
"2023",중학교,경기도교육청,"2032757656",Y,"2학년",남자,5,24,58,45,12
"2023",중학교,경기도교육청,"2076230699",Y,"2학년",남자,0,14,32,18,4
"2023",중학교,경기도교육청,"2107745660",Y,"2학년",남자,1,8,29,43,6
"2023",중학교,경기도교육청,"2119334378",Y,"2학년",남자,4,17,51,56,15
"2023",중학교,경기도교육청,"2132899333",Y,"2학년",남자,1,8,45,66,14
"2023",중학교,경기도교육청,"2157254083",Y,"2학년",남자,0,12,12,20,6
"2023",중학교,경기도교육청,"2178075284",Y,"2학년",남자,2,20,27,23,11
"2023",중학교,경기도교육청,"2221187175",Y,"2학년",남자,4,28,50,32,7
"2023",중학교,경기도교육청,"2225319629",Y,"2학년",남자,2,19,24,25,7
"2023",중학교,경기도교육청,"2225516214",Y,"2학년",남자,9,45,80,36,5
"2023",중학교,경기도교육청,"2264453907",Y,"2학년",남자,1,13,25,31,9
"2023",중학교,경기도교육청,"2308953919",Y,"2학년",남자,0,0,5,2,0
"2023",중학교,경기도교육청,"2320326170",Y,"2학년",남자,0,3,11,16,3
"2023",중학교,경기도교육청,"2320417491",Y,"2학년",남자,2,15,42,34,5
"2023",중학교,경기도교육청,"2333481438",Y,"2학년",남자,2,6,26,40,38
"2023",중학교,경기도교육청,"2334510525",Y,"2학년",남자,6,41,74,57,9
"2023",중학교,경기도교육청,"2388795053",Y,"2학년",남자,0,1,6,5,0
"2023",중학교,경기도교육청,"2404676177",Y,"2학년",남자,0,14,72,90,16
"2023",중학교,경기도교육청,"2409115530",Y,"2학년",남자,1,25,80,71,11
"2023",중학교,경기도교육청,"2425084354",Y,"2학년",남자,5,22,67,53,6
"2023",중학교,경기도교육청,"2512851197",Y,"2학년",남자,6,17,41,27,4
"2023",중학교,경기도교육청,"2556050433",Y,"2학년",남자,0,13,45,43,9
"2023",중학교,경기도교육청,"2562830651",Y,"2학년",남자,4,16,20,26,12
"2023",중학교,경기도교육청,"2581533196",Y,"2학년",남자,1,12,27,26,3
"2023",중학교,경기도교육청,"2589629709",Y,"2학년",남자,2,12,18,23,4
"2023",중학교,경기도교육청,"2596918809",Y,"2학년",남자,0,25,68,46,13
"2023",중학교,경기도교육청,"2644288440",Y,"2학년",남자,0,24,59,67,17
"2023",중학교,경기도교육청,"2673211669",Y,"2학년",남자,0,4,23,30,11
"2023",중학교,경기도교육청,"2675592077",Y,"2학년",남자,2,4,4,14,2
"2023",중학교,경기도교육청,"2691502392",Y,"2학년",남자,3,46,72,22,2
"2023",중학교,경기도교육청,"2691995674",Y,"2학년",남자,2,5,23,44,4
"2023",중학교,경기도교육청,"2717304611",Y,"2학년",남자,6,22,24,14,1
"2023",중학교,경기도교육청,"2764806968",Y,"2학년",남자,0,6,21,24,9
"2023",중학교,경기도교육청,"2814399120",Y,"2학년",남자,0,6,26,37,10
"2023",중학교,경기도교육청,"2821887360",Y,"2학년",남자,4,11,21,14,2
"2023",중학교,경기도교육청,"2823149970",Y,"2학년",남자,0,4,6,9,4
"2023",중학교,경기도교육청,"2842965431",Y,"2학년",남자,0,6,14,10,1
"2023",중학교,경기도교육청,"2847084282",Y,"2학년",남자,3,11,27,16,0
"2023",중학교,경기도교육청,"2858359990",Y,"2학년",남자,0,3,12,7,7
"2023",중학교,경기도교육청,"2876135175",Y,"2학년",남자,1,7,43,23,1
"2023",중학교,경기도교육청,"2898423137",Y,"2학년",남자,6,38,74,35,4
"2023",중학교,경기도교육청,"2902203271",Y,"2학년",남자,1,5,11,5,1
"2023",중학교,경기도교육청,"2959345260",Y,"2학년",남자,4,8,15,32,9
"2023",중학교,경기도교육청,"3003367653",Y,"2학년",남자,11,84,139,72,13
"2023",중학교,경기도교육청,"3010654031",Y,"2학년",남자,2,7,27,28,9
"2023",중학교,경기도교육청,"3022177266",Y,"2학년",남자,13,66,86,66,13
"2023",중학교,경기도교육청,"3042296265",Y,"2학년",남자,3,15,64,80,18
"2023",중학교,경기도교육청,"3042856279",Y,"2학년",남자,4,20,34,16,0
"2023",중학교,경기도교육청,"3050079006",Y,"2학년",남자,3,12,38,33,4
"2023",중학교,경기도교육청,"3060704927",Y,"2학년",남자,0,4,31,41,10
"2023",중학교,경기도교육청,"3067729996",Y,"2학년",남자,6,23,46,36,9
"2023",중학교,경기도교육청,"3087487553",Y,"2학년",남자,0,12,37,51,12
"2023",중학교,경기도교육청,"3206702826",Y,"2학년",남자,2,12,20,21,4
"2023",중학교,경기도교육청,"3221590492",Y,"2학년",남자,3,21,37,19,2
"2023",중학교,경기도교육청,"3240607741",Y,"2학년",남자,0,2,0,6,2
"2023",중학교,경기도교육청,"3243321168",Y,"2학년",남자,2,30,52,48,11
"2023",중학교,경기도교육청,"3246591533",Y,"2학년",남자,1,24,41,57,16
"2023",중학교,경기도교육청,"3259604869",Y,"2학년",남자,5,17,15,11,2
"2023",중학교,경기도교육청,"3288113305",Y,"2학년",남자,4,42,68,48,4
"2023",중학교,경기도교육청,"3300285107",Y,"2학년",남자,0,0,7,6,3
"2023",중학교,경기도교육청,"3319556512",Y,"2학년",남자,1,18,38,33,5
"2023",중학교,경기도교육청,"3343087402",Y,"2학년",남자,2,31,85,59,9
"2023",중학교,경기도교육청,"3356641378",Y,"2학년",남자,2,12,19,50,7
"2023",중학교,경기도교육청,"3374655434",Y,"2학년",남자,5,45,51,45,18
"2023",중학교,경기도교육청,"3384152899",Y,"2학년",남자,3,10,20,12,1
"2023",중학교,경기도교육청,"3441830156",Y,"2학년",남자,4,27,76,37,7
"2023",중학교,경기도교육청,"3457525798",Y,"2학년",남자,9,63,87,67,4
"2023",중학교,경기도교육청,"3467102586",Y,"2학년",남자,14,39,35,19,2
"2023",중학교,경기도교육청,"3499209831",Y,"2학년",남자,3,31,76,54,9
"2023",중학교,경기도교육청,"3510539664",Y,"2학년",남자,0,16,41,41,20
"2023",중학교,경기도교육청,"3591224283",Y,"2학년",남자,3,26,27,21,4
"2023",중학교,경기도교육청,"3701236462",Y,"2학년",남자,4,20,88,63,11
"2023",중학교,경기도교육청,"3718414733",Y,"2학년",남자,3,5,12,17,6
"2023",중학교,경기도교육청,"3722470906",Y,"2학년",남자,3,21,49,39,13
"2023",중학교,경기도교육청,"3743728207",Y,"2학년",남자,0,7,15,9,4
"2023",중학교,경기도교육청,"3752773954",Y,"2학년",남자,0,4,8,12,4
"2023",중학교,경기도교육청,"3761602009",Y,"2학년",남자,9,59,93,69,11
"2023",중학교,경기도교육청,"3781045911",Y,"2학년",남자,2,24,66,79,12
"2023",중학교,경기도교육청,"3829590383",Y,"2학년",남자,5,26,37,28,9
"2023",중학교,경기도교육청,"3831342510",Y,"2학년",남자,2,38,58,39,6
"2023",중학교,경기도교육청,"3832511859",Y,"2학년",남자,6,17,35,18,3
"2023",중학교,경기도교육청,"3842832173",Y,"2학년",남자,4,34,60,42,6
"2023",중학교,경기도교육청,"3847747086",Y,"2학년",남자,4,14,28,27,8
"2023",중학교,경기도교육청,"3868035139",Y,"2학년",남자,0,6,12,3,1
"2023",중학교,경기도교육청,"3901597962",Y,"2학년",남자,2,33,51,47,6
"2023",중학교,경기도교육청,"3903632812",Y,"2학년",남자,7,34,69,44,4
"2023",중학교,경기도교육청,"3913363581",Y,"2학년",남자,1,0,0,3,0
