"공시년도","학교급명","시도교육청명","층화학교ID","70%추출","연간1인당보건실이용건수","보건실이용률","주간평균보건실이용학생수","전체보건실이용학생수","보건실이용_학교수"
"2021",초등학교,경기도교육청,"1680031652",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1184,1
"2021",초등학교,경기도교육청,"1681257696",Y,9.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,421,1
"2021",초등학교,경기도교육청,"1697238720",Y,4.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,248,1
"2021",초등학교,경기도교육청,"1723155456",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,406,1
"2021",초등학교,경기도교육청,"1730003803",Y,6.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,344,1
"2021",초등학교,경기도교육청,"1744026229",Y,9.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,413,1
"2021",초등학교,경기도교육청,"1753750358",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,589,1
"2021",초등학교,경기도교육청,"1778885584",Y,10.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,583,1
"2021",초등학교,경기도교육청,"1784719482",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,90,1
"2021",초등학교,경기도교육청,"1809061117",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,766,1
"2021",초등학교,경기도교육청,"1838638478",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1125,1
"2021",초등학교,경기도교육청,"1870397494",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,723,1
"2021",초등학교,경기도교육청,"1886076510",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,352,1
"2021",초등학교,경기도교육청,"1903002680",Y,9.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,347,1
"2021",초등학교,경기도교육청,"1914766912",Y,1.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,409,1
"2021",초등학교,경기도교육청,"1920985010",Y,6.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,587,1
"2021",초등학교,경기도교육청,"1932295292",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,497,1
"2021",초등학교,경기도교육청,"1946833521",Y,19.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,513,1
"2021",초등학교,경기도교육청,"1971743031",Y,7.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,280,1
"2021",초등학교,경기도교육청,"1976049027",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,741,1
"2021",초등학교,경기도교육청,"1986125683",Y,6.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,498,1
"2021",초등학교,경기도교육청,"2010002099",Y,1.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,464,1
"2021",초등학교,경기도교육청,"2012030828",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,720,1
"2021",초등학교,경기도교육청,"2012398038",Y,4.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,388,1
"2021",초등학교,경기도교육청,"2032189010",Y,1.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,829,1
"2021",초등학교,경기도교육청,"2066258105",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,626,1
"2021",초등학교,경기도교육청,"2091909610",Y,15.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,657,1
"2021",초등학교,경기도교육청,"2097243101",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,264,1
"2021",초등학교,경기도교육청,"2105297514",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,650,1
"2021",초등학교,경기도교육청,"2109240366",Y,5.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,431,1
"2021",초등학교,경기도교육청,"2116474399",Y,1.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,785,1
"2021",초등학교,경기도교육청,"2124756947",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,560,1
"2021",초등학교,경기도교육청,"2149559123",Y,5.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,325,1
"2021",초등학교,경기도교육청,"2160150678",Y,2.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,239,1
"2021",초등학교,경기도교육청,"2161054789",Y,7.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,437,1
"2021",초등학교,경기도교육청,"2165999812",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1084,1
"2021",초등학교,경기도교육청,"2166267217",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,468,1
"2021",초등학교,경기도교육청,"2168842995",Y,1.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1810,1
"2021",초등학교,경기도교육청,"2260040210",Y,1.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,420,1
"2021",초등학교,경기도교육청,"2272718143",Y,0.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,330,1
"2021",초등학교,경기도교육청,"2287651799",Y,1.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,2057,1
"2021",초등학교,경기도교육청,"2288354009",Y,1.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,681,1
"2021",초등학교,경기도교육청,"2290325757",Y,1.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,493,1
"2021",초등학교,경기도교육청,"2316735037",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,505,1
"2021",초등학교,경기도교육청,"2321890225",Y,0.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,337,1
"2021",초등학교,경기도교육청,"2330260227",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,813,1
"2021",초등학교,경기도교육청,"2333706827",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,269,1
"2021",초등학교,경기도교육청,"2336123000",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,396,1
"2021",초등학교,경기도교육청,"2350270073",Y,7.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,5420,1
"2021",초등학교,경기도교육청,"2360506102",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,682,1
"2021",초등학교,경기도교육청,"2372938184",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,371,1
"2021",초등학교,경기도교육청,"2376767750",Y,2.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,646,1
"2021",초등학교,경기도교육청,"2394956882",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,794,1
"2021",초등학교,경기도교육청,"2402025891",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,374,1
"2021",초등학교,경기도교육청,"2414414429",Y,3.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1733,1
"2021",초등학교,경기도교육청,"2419577621",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,661,1
"2021",초등학교,경기도교육청,"2421230930",Y,2.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1142,1
"2021",초등학교,경기도교육청,"2425329629",Y,5.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,449,1
"2021",초등학교,경기도교육청,"2434256530",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,836,1
"2021",초등학교,경기도교육청,"2439613476",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,753,1
"2021",초등학교,경기도교육청,"2445078408",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,473,1
"2021",초등학교,경기도교육청,"2457545220",Y,1.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1098,1
"2021",초등학교,경기도교육청,"2463003404",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,429,1
"2021",초등학교,경기도교육청,"2464816740",Y,3.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,3135,1
"2021",초등학교,경기도교육청,"2477777052",Y,1.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,565,1
"2021",초등학교,경기도교육청,"2490574556",Y,2.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,889,1
"2021",초등학교,경기도교육청,"2499264175",Y,1.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,555,1
"2021",초등학교,경기도교육청,"2500051977",Y,1.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1031,1
"2021",초등학교,경기도교육청,"2507753274",Y,3.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1171,1
"2021",초등학교,경기도교육청,"2529628748",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,612,1
"2021",초등학교,경기도교육청,"2536479501",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,330,1
"2021",초등학교,경기도교육청,"2553691944",Y,6.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,478,1
"2021",초등학교,경기도교육청,"2562629733",Y,1.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1749,1
"2021",초등학교,경기도교육청,"2578391669",Y,2.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,899,1
"2021",초등학교,경기도교육청,"2581489182",Y,14.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,883,1
"2021",초등학교,경기도교육청,"2583581057",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1105,1
"2021",초등학교,경기도교육청,"2605537082",Y,2.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,387,1
"2021",초등학교,경기도교육청,"2608331730",Y,7.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,438,1
"2021",초등학교,경기도교육청,"2612329557",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1090,1
"2021",초등학교,경기도교육청,"2618302255",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1780,1
"2021",초등학교,경기도교육청,"2624409605",Y,1.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1015,1
"2021",초등학교,경기도교육청,"2627395643",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,519,1
"2021",초등학교,경기도교육청,"2628381243",Y,1.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,998,1
"2021",초등학교,경기도교육청,"2637925606",Y,5.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1383,1
"2021",초등학교,경기도교육청,"2653460678",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1251,1
"2021",초등학교,경기도교육청,"2660445149",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,199,1
"2021",초등학교,경기도교육청,"2664133733",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,572,1
"2021",초등학교,경기도교육청,"2708436763",Y,10.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,558,1
"2021",초등학교,경기도교육청,"2719069977",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,327,1
"2021",초등학교,경기도교육청,"2736180698",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,474,1
"2021",초등학교,경기도교육청,"2743916237",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,587,1
"2021",초등학교,경기도교육청,"2747773033",Y,15.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,779,1
"2021",초등학교,경기도교육청,"2752486654",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1107,1
"2021",초등학교,경기도교육청,"2753290118",Y,2.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,163,1
"2021",초등학교,경기도교육청,"2782583705",Y,1.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,245,1
"2021",초등학교,경기도교육청,"2787382150",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1006,1
"2021",초등학교,경기도교육청,"2829966634",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,392,1
"2021",초등학교,경기도교육청,"2833129915",Y,1.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,350,1
"2021",초등학교,경기도교육청,"2834142043",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,585,1
"2021",초등학교,경기도교육청,"2840496839",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,591,1
"2021",초등학교,경기도교육청,"2860108734",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,942,1
"2021",초등학교,경기도교육청,"2879234456",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,254,1
"2021",초등학교,경기도교육청,"2910102162",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,370,1
"2021",초등학교,경기도교육청,"2923416369",Y,2.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1198,1
"2021",초등학교,경기도교육청,"2923728503",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,506,1
"2021",초등학교,경기도교육청,"2935415217",Y,1.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,597,1
"2021",초등학교,경기도교육청,"2935782141",Y,9.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,452,1
"2021",초등학교,경기도교육청,"2955751231",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,216,1
"2021",초등학교,경기도교육청,"2962725769",Y,2.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1104,1
"2021",초등학교,경기도교육청,"2974107016",Y,2.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,558,1
"2021",초등학교,경기도교육청,"2982083847",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1433,1
"2021",초등학교,경기도교육청,"3001896690",Y,2.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,752,1
"2021",초등학교,경기도교육청,"3011798171",Y,7.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,356,1
"2021",초등학교,경기도교육청,"3018923275",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,514,1
"2021",초등학교,경기도교육청,"3038180199",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,230,1
"2021",초등학교,경기도교육청,"3045411037",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,673,1
"2021",초등학교,경기도교육청,"3046877730",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,155,1
"2021",초등학교,경기도교육청,"3059763393",Y,1.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,965,1
"2021",초등학교,경기도교육청,"3075444991",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,554,1
"2021",초등학교,경기도교육청,"3080961327",Y,6.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,565,1
"2021",초등학교,경기도교육청,"3089327352",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,407,1
"2021",초등학교,경기도교육청,"3095070946",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,496,1
"2021",초등학교,경기도교육청,"3110488231",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,713,1
"2021",초등학교,경기도교육청,"3118194092",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,365,1
"2021",초등학교,경기도교육청,"3119340668",Y,2.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1233,1
"2021",초등학교,경기도교육청,"3147919691",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,502,1
"2021",초등학교,경기도교육청,"3172286245",Y,1.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1237,1
"2021",초등학교,경기도교육청,"3230783971",Y,2.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,739,1
"2021",초등학교,경기도교육청,"3232727843",Y,4.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1691,1
"2021",초등학교,경기도교육청,"3246642467",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,531,1
"2021",초등학교,경기도교육청,"3259091471",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,725,1
"2021",초등학교,경기도교육청,"3261248605",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,729,1
"2021",초등학교,경기도교육청,"3263421853",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,349,1
"2021",초등학교,경기도교육청,"3278410328",Y,12.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,508,1
"2021",초등학교,경기도교육청,"3292128316",Y,10.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,572,1
"2021",초등학교,경기도교육청,"3305120920",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,397,1
"2021",초등학교,경기도교육청,"3317817177",Y,6.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,283,1
"2021",초등학교,경기도교육청,"3338170112",Y,0.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,279,1
"2021",초등학교,경기도교육청,"3356670046",Y,4.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,262,1
"2021",초등학교,경기도교육청,"3360286462",Y,3.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,976,1
"2021",초등학교,경기도교육청,"3360590989",Y,6.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1201,1
"2021",초등학교,경기도교육청,"3372038516",Y,1.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1200,1
"2021",초등학교,경기도교육청,"3376138654",Y,1.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1263,1
"2021",초등학교,경기도교육청,"3380476443",Y,2.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,997,1
"2021",초등학교,경기도교육청,"3387311844",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,652,1
"2021",초등학교,경기도교육청,"3388446129",Y,1.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1303,1
"2021",초등학교,경기도교육청,"3405212835",Y,0.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,301,1
"2021",초등학교,경기도교육청,"3406134878",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,351,1
"2021",초등학교,경기도교육청,"3411687051",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,467,1
"2021",초등학교,경기도교육청,"3413257372",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1253,1
"2021",초등학교,경기도교육청,"3414605825",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,799,1
"2021",초등학교,경기도교육청,"3415977042",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1080,1
"2021",초등학교,경기도교육청,"3420978086",Y,3.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,811,1
"2021",초등학교,경기도교육청,"3424688239",Y,3.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,316,1
"2021",초등학교,경기도교육청,"3429230011",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,592,1
"2021",초등학교,경기도교육청,"3437244831",Y,2.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,362,1
"2021",초등학교,경기도교육청,"3464262269",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,687,1
"2021",초등학교,경기도교육청,"3479200210",Y,4.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,932,1
"2021",초등학교,경기도교육청,"3480224828",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1028,1
"2021",초등학교,경기도교육청,"3489738092",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,212,1
"2021",초등학교,경기도교육청,"3491204475",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,81,1
"2021",초등학교,경기도교육청,"3498118017",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,998,1
"2021",초등학교,경기도교육청,"3503801275",Y,15.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,923,1
"2021",초등학교,경기도교육청,"3526629768",Y,3.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,236,1
"2021",초등학교,경기도교육청,"3532041952",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,610,1
"2021",초등학교,경기도교육청,"3543210278",Y,1.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,554,1
"2021",초등학교,경기도교육청,"3544628195",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,370,1
"2021",초등학교,경기도교육청,"3546508607",Y,4.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,43,1
"2021",초등학교,경기도교육청,"3550275283",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,329,1
"2021",초등학교,경기도교육청,"3551152473",Y,2.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,955,1
"2021",초등학교,경기도교육청,"3571347088",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,343,1
"2021",초등학교,경기도교육청,"3593584421",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1085,1
"2021",초등학교,경기도교육청,"3604487244",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,628,1
"2021",초등학교,경기도교육청,"3616341777",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,601,1
"2021",초등학교,경기도교육청,"3621476583",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,591,1
"2021",초등학교,경기도교육청,"3629138017",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,691,1
"2021",초등학교,경기도교육청,"3643836261",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1156,1
"2021",초등학교,경기도교육청,"3644473650",Y,4.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,293,1
"2021",초등학교,경기도교육청,"3651058753",Y,3.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,162,1
"2021",초등학교,경기도교육청,"3653450727",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,686,1
"2021",초등학교,경기도교육청,"3662636095",Y,3.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,555,1
"2021",초등학교,경기도교육청,"3679345898",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,593,1
"2021",초등학교,경기도교육청,"3693320584",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,641,1
"2021",초등학교,경기도교육청,"3696403453",Y,13.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,850,1
"2021",초등학교,경기도교육청,"3708515640",Y,1.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,740,1
"2021",초등학교,경기도교육청,"3721618734",Y,1.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,188,1
"2021",초등학교,경기도교육청,"3723459056",Y,1.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,155,1
"2021",초등학교,경기도교육청,"3739550478",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1292,1
"2021",초등학교,경기도교육청,"3741371320",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,630,1
"2021",초등학교,경기도교육청,"3746953238",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,335,1
"2021",초등학교,경기도교육청,"3748202003",Y,5.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,96,1
"2021",초등학교,경기도교육청,"3749483760",Y,1.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,500,1
"2021",초등학교,경기도교육청,"3751058116",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,282,1
"2021",초등학교,경기도교육청,"3760727657",Y,0.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,360,1
"2021",초등학교,경기도교육청,"3763717033",Y,0.3000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,467,1
"2021",초등학교,경기도교육청,"3768605128",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,203,1
"2021",초등학교,경기도교육청,"3781749532",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,601,1
"2021",초등학교,경기도교육청,"3793739623",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,896,1
"2021",초등학교,경기도교육청,"3814819633",Y,0.7000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,322,1
"2021",초등학교,경기도교육청,"3832388042",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1063,1
"2021",초등학교,경기도교육청,"3839894130",Y,0.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,246,1
"2021",초등학교,경기도교육청,"3883868324",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1187,1
"2021",초등학교,경기도교육청,"3889984932",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,881,1
"2021",초등학교,경기도교육청,"3895319132",Y,0.2000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,146,1
"2021",초등학교,경기도교육청,"3901052083",Y,1.0000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,543,1
"2021",초등학교,경기도교육청,"3906829874",Y,0.5000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,561,1
"2021",초등학교,경기도교육청,"3912999597",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,494,1
"2021",초등학교,경기도교육청,"3918137872",Y,1.1000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,184,1
"2021",초등학교,경기도교육청,"3946349964",Y,2.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,819,1
"2021",초등학교,경기도교육청,"3949882096",Y,1.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1333,1
"2021",초등학교,경기도교육청,"3953041007",Y,0.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,585,1
"2021",초등학교,경기도교육청,"3954695116",Y,0.6000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,502,1
"2021",초등학교,경기도교육청,"3963580368",Y,1.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1041,1
"2021",초등학교,경기도교육청,"3968638944",Y,0.8000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,691,1
"2021",초등학교,경기도교육청,"3973881750",Y,1.9000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,1285,1
"2021",초등학교,경기도교육청,"3973898179",Y,0.4000000000000000000000000,0.00000000000000000000000000,0.00000000000000000000000,536,1
