SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,광주광역시 동구,,광주광역시교육청,광주광역시교육청,F100000001,63967280,N,0,복식부기,결산세출,440712000,916845800,50579680,355880220,1282881630,S050000143,4526609100,13988050.8,F100000001,5,일반고등학교,N,살레시오여자고등학교,
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,7335000,N,1358165300,복식부기,결산세출,484159636,417906926,96836300,604115900,1945452283,S050000145,5072957460,12032444.3,F100000001,5,일반고등학교,N,서강고등학교,
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,271876250,N,1222172370,복식부기,결산세출,283194160,530975820,180172100,219345260,560434100,S050000146,4167277290,34423367.4,F100000001,5,일반고등학교,N,서진여자고등학교,
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,94688160,N,2071511010,미지정,결산세출,361388880,316557120,10369280,278535160,1193979890,S050000147,5819001060,15561396.6,F100000001,5,일반고등학교,N,설월여자고등학교,
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,132105078,N,457879622,복식부기,결산세출,446996558,282384590,146897090,319214706,884005714,S050000148,3636894120,16128842.7,F100000001,5,일반고등학교,N,명진고등학교,
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,76215660,N,1059011930,복식부기,결산세출,449137735,438961740,271000760,203347030,1776626259,S050000149,3938525030,14184501.1,F100000001,5,일반고등학교,N,송원고등학교,
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,356380930,N,630588130,복식부기,결산세출,353966500,850957350,218378830,155642630,1905287450,S050000150,4334528290,15557827.0,F100000001,5,일반고등학교,N,송원여자고등학교,
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,51305300,N,19338000,복식부기,결산세출,499429916,2097176906,549063130,272832090,2188564129,S050000153,5399065470,12172280.2,F100000001,5,일반고등학교,N,숭덕고등학교,
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,231137166,N,2381449800,복식부기,결산세출,724465168,981442970,878543650,1370906966,861552890,S050000154,4289224760,27126674.5,F100000001,5,특성화고등학교,N,숭의과학기술고등학교,
,사립,4,광주광역시 북구,,광주광역시교육청,광주광역시교육청,F100000001,69097700,N,1587302150,복식부기,결산세출,483026200,849987320,920215149,218542960,914430460,S050000163,3530009700,19050248.1,F100000001,5,특성화고등학교,N,전남여자상업고등학교,
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,16607950,N,1529674190,복식부기,결산세출,591288590,234093000,332072540,289216630,1806518940,S050000165,5925756510,10811722.1,F100000001,5,일반고등학교,N,정광고등학교,
,사립,4,광주광역시 동구,,광주광역시교육청,광주광역시교육청,F100000001,7275250,N,451910250,미지정,결산세출,497735710,214703760,287899270,186660370,1352612470,S050000166,4601193380,12541238.4,F100000001,5,일반고등학교,N,조선대학교부속고등학교,
,사립,4,광주광역시 동구,,광주광역시교육청,광주광역시교육청,F100000001,41335010,N,1428464050,미지정,결산세출,476482910,94571450,187893460,394551330,1205772910,S050000167,4806805480,14637079.0,F100000001,5,일반고등학교,N,조선대학교여자고등학교,
,사립,4,광주광역시 남구,,광주광역시교육청,광주광역시교육청,F100000001,0,N,947950220,복식부기,결산세출,265297740,208335440,75600520,114871450,1137975010,S050000168,2227511630,18998251.9,F100000001,5,일반고등학교,N,호남삼육고등학교,
고,사립,4,광주광역시 남구,4.0,광주광역시교육청,광주광역시교육청,F100000001,7656460,N,74240500,복식부기,결산세출,405142018,473506380,532271880,425195380,896089740,S050001096,4039414410,15263957.2,F100000001,5,특성화고등학교,N,송원여자상업고등학교,
,사립,4,광주광역시 광산구,,광주광역시교육청,광주광역시교육청,F100000001,0,N,693165780,복식부기,결산세출,289483616,1520227150,112661100,362779970,1443332010,S050001482,4238634990,12371835.2,F100000001,5,일반고등학교,N,비아고등학교,
