SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,강원특별자치도 원주시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,236688590,N,1117037200,복식부기,결산세출,385294630,661120300,85060850,764668610,1286752390,S100000430,5909071490,11763169.0,K100000001,11,일반고등학교,N,상지여자고등학교,
고,사립,4,강원특별자치도 영월군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,232763820,N,1488643040,복식부기,결산세출,265609660,354527330,83029250,296440720,891272090,S100000435,3315570890,29355325.4,K100000001,11,일반고등학교,N,석정여자고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,39551660,N,227172190,복식부기,결산세출,395952820,724260060,84323560,321618640,963278200,S100000436,3960406930,11481306.1,K100000001,11,일반고등학교,N,성수고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,117593620,N,47791100,복식부기,결산세출,317097700,204328500,70076200,286250480,1380675540,S100000440,3211240950,12384734.3,K100000001,11,일반고등학교,N,성수여자고등학교,
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,174205650,N,1071064550,미지정,결산세출,252964460,320908070,77675940,473685810,850409460,S100000470,2542972960,17735036.6,K100000001,11,일반고등학교,N,원주삼육고등학교,
고,사립,4,강원특별자치도 춘천시,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,1287362780,N,503387130,복식부기,결산세출,377397561,387341860,283402928,334386740,1204787160,S100000476,5073073340,13501627.9,K100000001,11,일반고등학교,N,유봉여자고등학교,
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,153014550,N,2629675640,복식부기,결산세출,419643460,513023300,50184000,822556270,1000762740,S100000477,5327386170,13152103.8,K100000001,11,일반고등학교,N,육민관고등학교,
,사립,4,강원특별자치도 원주시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,138310790,N,1293217180,복식부기,결산세출,460830550,225923980,341266190,310737360,964164620,S100000501,5311672680,10938480.5,K100000001,11,일반고등학교,N,진광고등학교,
,사립,4,강원특별자치도 춘천시,,강원특별자치도교육청,강원특별자치도교육청,K100000001,33873820,N,1612354280,미지정,결산세출,124162309,96504234,245513960,126164460,569165770,S100003735,1492633480,62324236.4,K100000001,11,특성화고등학교,N,전인고등학교,
,사립,4,강원특별자치도 홍천군,,강원특별자치도교육청,강원특별자치도교육청,K100000001,13360520,N,83229630,복식부기,결산세출,111915351,85035410,14801050,89075610,554184430,S100003746,1012901660,45686131.7,K100000001,11,특성화고등학교,N,팔렬고등학교,
고,사립,4,강원특별자치도 양구군,4.0,강원특별자치도교육청,강원특별자치도교육청,K100000001,107888740,N,624890640,복식부기,결산세출,378648667,540897710,377379150,472871200,2993207968,S100003837,3643809770,29770664.0,K100000001,11,특수목적고등학교,N,강원외국어고등학교,
